!!SBtab DocumentName=' TableType='Reaction' TableName=' Document=' Unit=' SBtabVersion='1.0' Date='2018-10-17' pH='7.0' ionic_strength='0.1' pMg='14.0'
!Identifiers:kegg.reaction	!dG'0 (kJ/mol):Mean	!dG'0 (kJ/mol):Std	!pH	!ionic strength (M)	!temperature (K)	!Comment
R08484	49.9	20.6	7.0	0.1	298.15	
R08485	-160.7	19.2	7.0	0.1	298.15	
R08486	-35.7	8.5	7.0	0.1	298.15	
R08487	-41.1	42.8	7.0	0.1	298.15	
R08488	-271.6	3.8	7.0	0.1	298.15	
R08489	203.2	3.6	7.0	0.1	298.15	
R08490	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08491	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08492	-20.3	2.0	7.0	0.1	298.15	
R08494	-20.3	2.0	7.0	0.1	298.15	
R08495	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08496	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08497	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08498	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08499	48.2	4.1	7.0	0.1	298.15	
R08500	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08501	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08502	-76.3	14.3	7.0	0.1	298.15	
R08503	-2.5	1.0	7.0	0.1	298.15	
R08505	-396.2	6.1	7.0	0.1	298.15	
R08506	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08507	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08508	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08509	469.1	17.1	7.0	0.1	298.15	
R08510	-24.9	4.7	7.0	0.1	298.15	
R08511	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08512	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08513	100.2	21.2	7.0	0.1	298.15	
R08514	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08515	2.7	2.6	7.0	0.1	298.15	
R08516	-2.4	4.1	7.0	0.1	298.15	
R08517	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08518	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08519	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08520	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08521	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08522	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08523	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08524	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08525	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08527	-360.3	16.7	7.0	0.1	298.15	
R08528	-72.9	7.0	7.0	0.1	298.15	
R08529	-32.3	4.9	7.0	0.1	298.15	
R08530	5.3	4.4	7.0	0.1	298.15	
R08531	5.3	4.4	7.0	0.1	298.15	
R08532	5.3	4.4	7.0	0.1	298.15	
R08533	-60.7	14.7	7.0	0.1	298.15	
R08534	0.6	5.3	7.0	0.1	298.15	
R08535	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08536	14.1	2.3	7.0	0.1	298.15	
R08537	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08538	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08539	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08540	-267.7	24.0	7.0	0.1	298.15	
R08541	-316.2	37.7	7.0	0.1	298.15	
R08542	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08543	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08544	-17.9	4.8	7.0	0.1	298.15	
R08545	-336.0	23.0	7.0	0.1	298.15	
R08546	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08547	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08548	-10.9	2.6	7.0	0.1	298.15	
R08549	-27.2	7.7	7.0	0.1	298.15	
R08550	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08551	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08553	26.4	9.4	7.0	0.1	298.15	
R08555	-6.0	7.8	7.0	0.1	298.15	
R08557	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08558	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08559	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08560	0.0	0.0	7.0	0.1	298.15	
R08561	-20.3	2.0	7.0	0.1	298.15	
R08562	-20.3	2.0	7.0	0.1	298.15	
R08563	-20.3	2.0	7.0	0.1	298.15	
R08564	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08566	-7.2	20.8	7.0	0.1	298.15	
R08567	-8.0	19.9	7.0	0.1	298.15	
R08568	-18.3	7.7	7.0	0.1	298.15	
R08569	-44.6	10.2	7.0	0.1	298.15	
R08570	18.3	5.8	7.0	0.1	298.15	
R08571	-73.1	6.6	7.0	0.1	298.15	
R08572	-6.7	1.4	7.0	0.1	298.15	
R08573	21.2	3.6	7.0	0.1	298.15	
R08574	2.1	20.1	7.0	0.1	298.15	
R08575	-0.7	2.8	7.0	0.1	298.15	
R08576	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08577	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08578	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08579	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08583	-27.3	12.5	7.0	0.1	298.15	
R08584	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08585	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08586	611.7	14.1	7.0	0.1	298.15	
R08587	-13.3	6.1	7.0	0.1	298.15	
R08588	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08589	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08590	-20.6	1.9	7.0	0.1	298.15	
R08591	1.6	0.0	7.0	0.1	298.15	
R08593	-0.0	0.0	7.0	0.1	298.15	
R08594	289.0	4.2	7.0	0.1	298.15	
R08595	246.0	13.8	7.0	0.1	298.15	
R08596	1304.5	18.9	7.0	0.1	298.15	
R08597	0.0	0.0	7.0	0.1	298.15	
R08598	59.4	2.8	7.0	0.1	298.15	
R08600	-37.9	7.6	7.0	0.1	298.15	
R08601	-30.5	7.2	7.0	0.1	298.15	
R08602	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08603	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08604	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08605	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08606	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08607	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08608	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08609	-297.1	9.2	7.0	0.1	298.15	
R08610	-488.6	9.5	7.0	0.1	298.15	
R08611	-548.7	9.3	7.0	0.1	298.15	
R08613	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08615	-25.1	4.9	7.0	0.1	298.15	
R08616	8.4	13.3	7.0	0.1	298.15	
R08617	-117.2	8.9	7.0	0.1	298.15	
R08618	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08619	-25.3	2.6	7.0	0.1	298.15	
R08620	6.4	1.3	7.0	0.1	298.15	
R08621	-62.1	6.1	7.0	0.1	298.15	
R08622	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08623	-25.3	2.6	7.0	0.1	298.15	
R08624	6.4	1.3	7.0	0.1	298.15	
R08625	-62.1	6.1	7.0	0.1	298.15	
R08626	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08627	-25.3	2.6	7.0	0.1	298.15	
R08628	6.4	1.3	7.0	0.1	298.15	
R08629	-62.1	6.1	7.0	0.1	298.15	
R08630	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08631	-25.3	2.6	7.0	0.1	298.15	
R08632	35.9	10.0	7.0	0.1	298.15	
R08633	32.0	10.3	7.0	0.1	298.15	
R08634	6.4	1.3	7.0	0.1	298.15	
R08635	23.8	8.6	7.0	0.1	298.15	
R08636	-62.1	6.1	7.0	0.1	298.15	
R08637	-33.9	8.0	7.0	0.1	298.15	
R08638	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08639	-7.4	1.5	7.0	0.1	298.15	
R08640	-25.3	2.6	7.0	0.1	298.15	
R08641	6.4	1.3	7.0	0.1	298.15	
R08642	-62.1	6.1	7.0	0.1	298.15	
R08643	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08644	-25.3	2.6	7.0	0.1	298.15	
R08645	6.4	1.3	7.0	0.1	298.15	
R08646	-62.1	6.1	7.0	0.1	298.15	
R08647	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08648	-21.9	9.7	7.0	0.1	298.15	
R08650	-265.4	11.7	7.0	0.1	298.15	
R08651	21.5	2.9	7.0	0.1	298.15	
R08652	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08653	-438.9	11.8	7.0	0.1	298.15	
R08654	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08655	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08656	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08657	-58.3	6.1	7.0	0.1	298.15	
R08658	-18.4	4.6	7.0	0.1	298.15	
R08659	-438.9	11.8	7.0	0.1	298.15	
R08660	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08661	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08662	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08663	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08664	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08665	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08666	-438.9	11.8	7.0	0.1	298.15	
R08667	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08668	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08669	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08670	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08671	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08672	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08673	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08674	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08675	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08676	-5.6	3.0	7.0	0.1	298.15	
R08677	30.6	14.3	7.0	0.1	298.15	
R08678	-376.9	15.5	7.0	0.1	298.15	
R08680	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08681	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08682	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08683	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08684	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08685	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08686	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08687	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08688	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08689	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08690	79.3	7.8	7.0	0.1	298.15	
R08691	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08693	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08695	-23.3	7.0	7.0	0.1	298.15	
R08696	-24.8	5.5	7.0	0.1	298.15	
R08697	-24.9	4.8	7.0	0.1	298.15	
R08698	-25.0	3.4	7.0	0.1	298.15	
R08699	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08700	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08701	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08702	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08704	0.0	0.0	7.0	0.1	298.15	
R08705	-7.3	3.1	7.0	0.1	298.15	
R08706	0.0	0.0	7.0	0.1	298.15	
R08707	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08708	0.0	0.0	7.0	0.1	298.15	
R08709	-6.3	3.0	7.0	0.1	298.15	
R08710	-7.3	3.1	7.0	0.1	298.15	
R08711	-7.3	3.1	7.0	0.1	298.15	
R08712	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08713	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08714	2.5	3.8	7.0	0.1	298.15	
R08716	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08721	6.3	3.0	7.0	0.1	298.15	
R08723	6.3	3.0	7.0	0.1	298.15	
R08724	6.3	3.0	7.0	0.1	298.15	
R08725	-935.7	12.5	7.0	0.1	298.15	
R08726	-935.7	12.5	7.0	0.1	298.15	
R08727	-409.4	6.4	7.0	0.1	298.15	
R08728	6.3	3.0	7.0	0.1	298.15	
R08733	-9.5	15.3	7.0	0.1	298.15	
R08734	0.0	0.0	7.0	0.1	298.15	
R08735	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08738	-9.4	15.3	7.0	0.1	298.15	
R08739	0.0	0.0	7.0	0.1	298.15	
R08740	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08743	9.4	15.3	7.0	0.1	298.15	
R08744	-22.3	15.2	7.0	0.1	298.15	
R08745	-27.2	14.7	7.0	0.1	298.15	
R08746	0.0	0.0	7.0	0.1	298.15	
R08747	-72.9	7.0	7.0	0.1	298.15	
R08748	-72.9	7.0	7.0	0.1	298.15	
R08749	-72.9	7.0	7.0	0.1	298.15	
R08750	-72.9	7.0	7.0	0.1	298.15	
R08751	-72.9	7.0	7.0	0.1	298.15	
R08752	-72.9	7.0	7.0	0.1	298.15	
R08753	-72.9	7.0	7.0	0.1	298.15	
R08754	-60.3	3.5	7.0	0.1	298.15	
R08755	-60.3	3.5	7.0	0.1	298.15	
R08756	-60.3	3.5	7.0	0.1	298.15	
R08757	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08758	-41.0	1.7	7.0	0.1	298.15	
R08759	-41.0	1.7	7.0	0.1	298.15	
R08760	-497.9	6.2	7.0	0.1	298.15	
R08761	-497.9	6.2	7.0	0.1	298.15	
R08762	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08763	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08764	-452.3	9.4	7.0	0.1	298.15	
R08765	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08766	0.7	2.9	7.0	0.1	298.15	
R08767	-13.2	3.9	7.0	0.1	298.15	
R08768	-442.3	7.0	7.0	0.1	298.15	
R08769	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08770	-219.6	6.8	7.0	0.1	298.15	
R08771	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08772	-11.0	6.5	7.0	0.1	298.15	
R08773	-373.1	11.8	7.0	0.1	298.15	
R08774	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08775	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08776	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08777	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08778	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08779	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08780	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08781	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08782	-93.1	8.2	7.0	0.1	298.15	
R08783	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08784	-170.3	2.2	7.0	0.1	298.15	
R08785	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08786	-567.8	34.3	7.0	0.1	298.15	
R08787	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08788	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08789	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08790	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08791	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08792	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08794	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08795	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08796	0.8	32.8	7.0	0.1	298.15	
R08797	0.7	32.8	7.0	0.1	298.15	
R08798	43.6	5.6	7.0	0.1	298.15	
R08799	43.6	5.6	7.0	0.1	298.15	
R08800	43.6	5.6	7.0	0.1	298.15	
R08801	-203.2	3.6	7.0	0.1	298.15	
R08802	-203.2	3.6	7.0	0.1	298.15	
R08803	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08804	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08805	14.7	6.7	7.0	0.1	298.15	
R08806	14.8	6.7	7.0	0.1	298.15	
R08807	-14.8	30.5	7.0	0.1	298.15	
R08808	-14.8	30.5	7.0	0.1	298.15	
R08809	-14.9	30.5	7.0	0.1	298.15	
R08810	-15.0	30.5	7.0	0.1	298.15	
R08811	-117.1	5.0	7.0	0.1	298.15	
R08812	-117.1	5.0	7.0	0.1	298.15	
R08813	-63.6	5.3	7.0	0.1	298.15	
R08814	-63.6	5.3	7.0	0.1	298.15	
R08815	-442.4	7.0	7.0	0.1	298.15	
R08816	-63.6	5.3	7.0	0.1	298.15	
R08817	-13.7	4.7	7.0	0.1	298.15	
R08818	48.4	14.0	7.0	0.1	298.15	
R08819	-0.7	2.5	7.0	0.1	298.15	
R08820	48.5	14.0	7.0	0.1	298.15	
R08821	48.2	14.0	7.0	0.1	298.15	
R08822	-63.3	5.3	7.0	0.1	298.15	
R08823	-8.1	2.9	7.0	0.1	298.15	
R08824	-13.8	4.7	7.0	0.1	298.15	
R08825	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08827	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08828	-381.4	24.0	7.0	0.1	298.15	
R08829	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08830	-63.2	5.3	7.0	0.1	298.15	
R08831	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08832	-381.6	24.0	7.0	0.1	298.15	
R08833	-43.7	18.0	7.0	0.1	298.15	
R08834	48.6	14.0	7.0	0.1	298.15	
R08835	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08836	-252.6	10.4	7.0	0.1	298.15	
R08837	-155.7	17.2	7.0	0.1	298.15	
R08838	-442.3	7.0	7.0	0.1	298.15	
R08839	0.6	5.3	7.0	0.1	298.15	
R08840	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08841	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08842	0.0	0.0	7.0	0.1	298.15	
R08843	-57.8	2.8	7.0	0.1	298.15	
R08844	-0.0	2.7	7.0	0.1	298.15	
R08845	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08846	-52.8	3.4	7.0	0.1	298.15	
R08847	-159.2	1.0	7.0	0.1	298.15	
R08848	-22.1	14.6	7.0	0.1	298.15	
R08849	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08850	-0.1	4.8	7.0	0.1	298.15	
R08851	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08852	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08853	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08854	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08855	-23.0	4.7	7.0	0.1	298.15	
R08856	4.5	10.9	7.0	0.1	298.15	
R08857	-14.4	9.5	7.0	0.1	298.15	
R08858	-7.6	8.0	7.0	0.1	298.15	
R08859	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08860	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08861	-25.5	14.1	7.0	0.1	298.15	
R08862	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08863	-27.3	5.4	7.0	0.1	298.15	
R08864	-88.4	0.7	7.0	0.1	298.15	
R08865	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08866	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08867	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08868	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08869	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08870	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08871	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08872	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08873	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08874	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08875	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08876	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08877	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08878	31.7	4.1	7.0	0.1	298.15	
R08879	26.7	3.5	7.0	0.1	298.15	
R08880	16.6	4.3	7.0	0.1	298.15	
R08881	85.6	14.9	7.0	0.1	298.15	
R08882	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08883	815.0	19.8	7.0	0.1	298.15	
R08884	561.3	18.1	7.0	0.1	298.15	
R08885	903.0	19.9	7.0	0.1	298.15	
R08886	903.0	19.9	7.0	0.1	298.15	
R08887	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08888	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08889	-366.2	7.1	7.0	0.1	298.15	
R08890	11.5	6.4	7.0	0.1	298.15	
R08891	10.1	6.4	7.0	0.1	298.15	
R08892	6.3	3.0	7.0	0.1	298.15	
R08893	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08894	-14.0	8.2	7.0	0.1	298.15	
R08895	-11.8	3.5	7.0	0.1	298.15	
R08896	-110.4	8.4	7.0	0.1	298.15	
R08897	-16.2	5.7	7.0	0.1	298.15	
R08898	-14.8	4.7	7.0	0.1	298.15	
R08899	-23.1	2.4	7.0	0.1	298.15	
R08900	-14.3	8.2	7.0	0.1	298.15	
R08901	-14.0	3.5	7.0	0.1	298.15	
R08902	-110.3	8.4	7.0	0.1	298.15	
R08903	-18.8	5.7	7.0	0.1	298.15	
R08904	0.0	0.0	7.0	0.1	298.15	
R08905	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08906	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08907	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08908	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08909	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08910	-27.9	5.1	7.0	0.1	298.15	
R08911	0.0	0.0	7.0	0.1	298.15	
R08912	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08913	-437.1	8.4	7.0	0.1	298.15	
R08914	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08915	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08916	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08917	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08918	6.3	3.0	7.0	0.1	298.15	
R08919	6.3	3.0	7.0	0.1	298.15	
R08920	-399.1	9.4	7.0	0.1	298.15	
R08921	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08922	-442.3	7.0	7.0	0.1	298.15	
R08923	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08924	-6.4	2.9	7.0	0.1	298.15	
R08925	-365.7	9.9	7.0	0.1	298.15	
R08926	-12.5	5.1	7.0	0.1	298.15	
R08927	59.4	2.8	7.0	0.1	298.15	
R08928	289.0	4.2	7.0	0.1	298.15	
R08929	246.0	13.8	7.0	0.1	298.15	
R08930	170.3	2.2	7.0	0.1	298.15	
R08931	26.2	4.7	7.0	0.1	298.15	
R08932	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08935	19.7	11.5	7.0	0.1	298.15	
R08936	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08937	-4.5	8.5	7.0	0.1	298.15	
R08938	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08939	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08940	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08941	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08942	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08943	-409.4	6.4	7.0	0.1	298.15	
R08944	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08945	6.3	3.0	7.0	0.1	298.15	
R08946	-7.6	3.5	7.0	0.1	298.15	
R08947	7.4	9.1	7.0	0.1	298.15	
R08948	-137.6	14.6	7.0	0.1	298.15	
R08949	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08950	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08951	-74.4	7.8	7.0	0.1	298.15	
R08952	-63.4	7.0	7.0	0.1	298.15	
R08953	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08954	-14.8	15.1	7.0	0.1	298.15	
R08955	-7.3	3.1	7.0	0.1	298.15	
R08956	16.4	3.1	7.0	0.1	298.15	
R08957	-7.3	3.1	7.0	0.1	298.15	
R08958	21.6	2.0	7.0	0.1	298.15	
R08959	21.6	2.0	7.0	0.1	298.15	
R08960	-7.3	3.1	7.0	0.1	298.15	
R08961	-409.4	6.4	7.0	0.1	298.15	
R08962	-4.6	2.7	7.0	0.1	298.15	
R08963	-7.3	3.1	7.0	0.1	298.15	
R08964	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08965	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08966	-4.8	9.4	7.0	0.1	298.15	
R08967	-4.6	2.7	7.0	0.1	298.15	
R08968	-4.1	5.7	7.0	0.1	298.15	
R08969	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08970	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08972	-493.2	9.8	7.0	0.1	298.15	
R08973	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08974	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08975	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08976	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08977	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08978	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08979	-46.0	8.0	7.0	0.1	298.15	
R08980	7.3	3.1	7.0	0.1	298.15	
R08981	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08982	-14.2	2.4	7.0	0.1	298.15	
R08983	-94.5	45.5	7.0	0.1	298.15	
R08984	-607.8	10.8	7.0	0.1	298.15	
R08985	257.0	10.5	7.0	0.1	298.15	
R08986	-608.2	10.8	7.0	0.1	298.15	
R08987	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08988	-2669.4	68.5	7.0	0.1	298.15	
R08989	-74.5	12.6	7.0	0.1	298.15	
R08990	-170.3	2.2	7.0	0.1	298.15	
R08991	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08992	nan	nan	7.0	0.1	298.15	uncertainty is too high
R08993	-24.9	4.8	7.0	0.1	298.15	
R08994	50.3	15.1	7.0	0.1	298.15	
R08995	132.8	3.1	7.0	0.1	298.15	
R09002	nan	nan	7.0	0.1	298.15	uncertainty is too high
R09009	1.8	10.1	7.0	0.1	298.15	
R09030	0.6	0.9	7.0	0.1	298.15	
R09031	-3.9	2.7	7.0	0.1	298.15	
R09032	nan	nan	7.0	0.1	298.15	uncertainty is too high
R09033	nan	nan	7.0	0.1	298.15	uncertainty is too high
R09034	nan	nan	7.0	0.1	298.15	uncertainty is too high
R09035	nan	nan	7.0	0.1	298.15	uncertainty is too high
R09036	nan	nan	7.0	0.1	298.15	uncertainty is too high
R09037	nan	nan	7.0	0.1	298.15	uncertainty is too high
R09038	nan	nan	7.0	0.1	298.15	uncertainty is too high
R09039	38.7	4.7	7.0	0.1	298.15	
R09040	-75.9	5.4	7.0	0.1	298.15	
R09041	171.9	4.3	7.0	0.1	298.15	
R09042	-396.2	6.1	7.0	0.1	298.15	
R09043	-479.6	16.9	7.0	0.1	298.15	
R09044	-159.2	1.0	7.0	0.1	298.15	
R09045	-272.2	8.4	7.0	0.1	298.15	
R09046	-24.9	11.6	7.0	0.1	298.15	
R09047	nan	nan	7.0	0.1	298.15	uncertainty is too high
R09048	nan	nan	7.0	0.1	298.15	uncertainty is too high
R09049	0.0	0.0	7.0	0.1	298.15	
