!!SBtab DocumentName=' TableType='Reaction' TableName=' Document=' Unit=' SBtabVersion='1.0' Date='2018-10-17' pH='5.0' ionic_strength='0.1' pMg='14.0'
!Identifiers:kegg.reaction	!dG'0 (kJ/mol):Mean	!dG'0 (kJ/mol):Std	!pH	!ionic strength (M)	!temperature (K)	!Comment
R08411	-104.1	5.3	5.0	0.1	298.15	
R08412	517.1	8.8	5.0	0.1	298.15	
R08413	373.1	10.4	5.0	0.1	298.15	
R08414	-15.5	16.6	5.0	0.1	298.15	
R08415	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08416	-305.5	5.4	5.0	0.1	298.15	
R08417	-8.0	5.5	5.0	0.1	298.15	
R08418	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08419	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08420	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08421	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08422	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08423	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08424	20.7	1.6	5.0	0.1	298.15	
R08425	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08426	134.4	23.0	5.0	0.1	298.15	
R08427	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08428	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08429	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08430	-1.3	15.1	5.0	0.1	298.15	
R08431	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08432	-1.2	15.1	5.0	0.1	298.15	
R08433	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08434	4.8	1.1	5.0	0.1	298.15	
R08435	-342.9	9.4	5.0	0.1	298.15	
R08436	183.2	6.9	5.0	0.1	298.15	
R08437	63.2	3.5	5.0	0.1	298.15	
R08438	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08439	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08440	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08441	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08442	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08443	462.0	18.5	5.0	0.1	298.15	
R08444	-13.5	11.1	5.0	0.1	298.15	
R08445	-27.7	21.0	5.0	0.1	298.15	
R08446	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08447	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08448	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08449	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08450	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08451	-10.4	10.6	5.0	0.1	298.15	
R08452	-94.6	6.9	5.0	0.1	298.15	
R08453	-95.0	2.8	5.0	0.1	298.15	
R08454	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08455	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08456	-139.9	5.0	5.0	0.1	298.15	
R08457	52.7	17.6	5.0	0.1	298.15	
R08458	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08459	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08460	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08461	5.6	4.7	5.0	0.1	298.15	
R08462	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08463	232.8	8.2	5.0	0.1	298.15	
R08464	20.7	1.6	5.0	0.1	298.15	
R08465	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08466	20.7	1.6	5.0	0.1	298.15	
R08467	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08468	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08469	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08470	-153.5	15.6	5.0	0.1	298.15	
R08471	328.9	12.1	5.0	0.1	298.15	
R08472	283.2	8.8	5.0	0.1	298.15	
R08473	52.3	10.4	5.0	0.1	298.15	
R08474	170.0	10.4	5.0	0.1	298.15	
R08475	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08476	-279.9	9.9	5.0	0.1	298.15	
R08477	153.7	24.2	5.0	0.1	298.15	
R08478	1154.3	29.0	5.0	0.1	298.15	
R08479	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08480	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08481	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08482	35.1	9.2	5.0	0.1	298.15	
R08483	108.5	18.5	5.0	0.1	298.15	
R08484	27.3	20.6	5.0	0.1	298.15	
R08485	-133.1	19.2	5.0	0.1	298.15	
R08486	-58.8	8.5	5.0	0.1	298.15	
R08487	16.0	42.8	5.0	0.1	298.15	
R08488	-248.8	3.8	5.0	0.1	298.15	
R08489	203.1	3.6	5.0	0.1	298.15	
R08490	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08491	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08492	-34.1	2.0	5.0	0.1	298.15	
R08494	-34.2	2.0	5.0	0.1	298.15	
R08495	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08496	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08497	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08498	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08499	72.7	4.1	5.0	0.1	298.15	
R08500	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08501	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08502	-27.5	14.3	5.0	0.1	298.15	
R08503	-2.5	1.0	5.0	0.1	298.15	
R08505	-408.5	6.1	5.0	0.1	298.15	
R08506	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08507	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08508	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08509	459.4	17.1	5.0	0.1	298.15	
R08510	-37.1	4.7	5.0	0.1	298.15	
R08511	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08512	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08513	31.8	21.2	5.0	0.1	298.15	
R08514	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08515	-3.0	2.6	5.0	0.1	298.15	
R08516	-2.4	4.1	5.0	0.1	298.15	
R08517	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08518	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08519	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08520	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08521	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08522	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08523	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08524	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08525	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08527	-359.9	16.7	5.0	0.1	298.15	
R08528	-69.5	7.0	5.0	0.1	298.15	
R08529	-28.9	4.9	5.0	0.1	298.15	
R08530	4.7	4.4	5.0	0.1	298.15	
R08531	4.7	4.4	5.0	0.1	298.15	
R08532	4.7	4.4	5.0	0.1	298.15	
R08533	-57.9	14.7	5.0	0.1	298.15	
R08534	-7.8	5.3	5.0	0.1	298.15	
R08535	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08536	25.9	2.3	5.0	0.1	298.15	
R08537	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08538	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08539	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08540	-264.3	24.0	5.0	0.1	298.15	
R08541	-312.8	37.7	5.0	0.1	298.15	
R08542	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08543	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08544	-6.1	4.8	5.0	0.1	298.15	
R08545	-332.6	23.0	5.0	0.1	298.15	
R08546	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08547	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08548	-14.4	2.6	5.0	0.1	298.15	
R08549	-24.6	7.7	5.0	0.1	298.15	
R08550	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08551	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08553	6.6	9.4	5.0	0.1	298.15	
R08555	-7.4	7.8	5.0	0.1	298.15	
R08557	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08558	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08559	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08560	0.0	0.0	5.0	0.1	298.15	
R08561	-34.1	2.0	5.0	0.1	298.15	
R08562	-34.2	2.0	5.0	0.1	298.15	
R08563	-34.1	2.0	5.0	0.1	298.15	
R08564	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08566	2.4	20.8	5.0	0.1	298.15	
R08567	1.6	19.9	5.0	0.1	298.15	
R08568	-18.0	7.7	5.0	0.1	298.15	
R08569	-32.8	10.2	5.0	0.1	298.15	
R08570	18.3	5.8	5.0	0.1	298.15	
R08571	-38.9	6.6	5.0	0.1	298.15	
R08572	0.7	1.4	5.0	0.1	298.15	
R08573	33.4	3.6	5.0	0.1	298.15	
R08574	-5.7	20.1	5.0	0.1	298.15	
R08575	0.1	2.8	5.0	0.1	298.15	
R08576	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08577	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08578	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08579	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08583	-26.9	12.5	5.0	0.1	298.15	
R08584	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08585	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08586	509.1	14.1	5.0	0.1	298.15	
R08587	-13.2	6.1	5.0	0.1	298.15	
R08588	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08589	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08590	-32.4	1.9	5.0	0.1	298.15	
R08591	0.0	0.0	5.0	0.1	298.15	
R08593	-0.0	0.0	5.0	0.1	298.15	
R08594	242.8	4.2	5.0	0.1	298.15	
R08595	200.4	13.8	5.0	0.1	298.15	
R08596	1110.7	18.9	5.0	0.1	298.15	
R08597	0.0	0.0	5.0	0.1	298.15	
R08598	35.0	2.8	5.0	0.1	298.15	
R08600	-27.1	7.6	5.0	0.1	298.15	
R08601	-20.1	7.2	5.0	0.1	298.15	
R08602	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08603	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08604	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08605	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08606	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08607	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08608	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08609	-309.1	9.2	5.0	0.1	298.15	
R08610	-491.1	9.5	5.0	0.1	298.15	
R08611	-539.8	9.3	5.0	0.1	298.15	
R08613	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08615	-23.0	4.9	5.0	0.1	298.15	
R08616	8.4	13.3	5.0	0.1	298.15	
R08617	-120.3	8.9	5.0	0.1	298.15	
R08618	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08619	-16.5	2.6	5.0	0.1	298.15	
R08620	6.5	1.3	5.0	0.1	298.15	
R08621	-48.9	6.1	5.0	0.1	298.15	
R08622	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08623	-16.8	2.6	5.0	0.1	298.15	
R08624	6.5	1.3	5.0	0.1	298.15	
R08625	-48.6	6.1	5.0	0.1	298.15	
R08626	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08627	-17.0	2.6	5.0	0.1	298.15	
R08628	6.5	1.3	5.0	0.1	298.15	
R08629	-48.3	6.1	5.0	0.1	298.15	
R08630	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08631	-16.6	2.6	5.0	0.1	298.15	
R08632	36.0	10.0	5.0	0.1	298.15	
R08633	43.5	10.3	5.0	0.1	298.15	
R08634	5.8	1.3	5.0	0.1	298.15	
R08635	23.9	8.6	5.0	0.1	298.15	
R08636	-48.1	6.1	5.0	0.1	298.15	
R08637	-34.0	8.0	5.0	0.1	298.15	
R08638	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08639	-7.6	1.5	5.0	0.1	298.15	
R08640	-17.0	2.6	5.0	0.1	298.15	
R08641	6.8	1.3	5.0	0.1	298.15	
R08642	-48.5	6.1	5.0	0.1	298.15	
R08643	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08644	-17.0	2.6	5.0	0.1	298.15	
R08645	6.2	1.3	5.0	0.1	298.15	
R08646	-48.1	6.1	5.0	0.1	298.15	
R08647	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08648	-33.3	9.7	5.0	0.1	298.15	
R08650	-258.7	11.7	5.0	0.1	298.15	
R08651	33.8	2.9	5.0	0.1	298.15	
R08652	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08653	-451.1	11.8	5.0	0.1	298.15	
R08654	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08655	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08656	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08657	-56.9	6.1	5.0	0.1	298.15	
R08658	-20.3	4.6	5.0	0.1	298.15	
R08659	-451.1	11.8	5.0	0.1	298.15	
R08660	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08661	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08662	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08663	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08664	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08665	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08666	-451.1	11.8	5.0	0.1	298.15	
R08667	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08668	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08669	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08670	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08671	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08672	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08673	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08674	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08675	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08676	-8.0	3.0	5.0	0.1	298.15	
R08677	31.1	14.3	5.0	0.1	298.15	
R08678	-363.9	15.5	5.0	0.1	298.15	
R08680	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08681	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08682	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08683	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08684	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08685	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08686	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08687	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08688	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08689	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08690	56.5	7.8	5.0	0.1	298.15	
R08691	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08693	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08695	-19.9	7.0	5.0	0.1	298.15	
R08696	-21.4	5.5	5.0	0.1	298.15	
R08697	-21.5	4.8	5.0	0.1	298.15	
R08698	-25.1	3.4	5.0	0.1	298.15	
R08699	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08700	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08701	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08702	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08704	0.0	0.0	5.0	0.1	298.15	
R08705	-19.6	3.1	5.0	0.1	298.15	
R08706	0.0	0.0	5.0	0.1	298.15	
R08707	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08708	0.0	0.0	5.0	0.1	298.15	
R08709	-18.1	3.0	5.0	0.1	298.15	
R08710	-19.6	3.1	5.0	0.1	298.15	
R08711	-19.6	3.1	5.0	0.1	298.15	
R08712	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08713	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08714	2.5	3.8	5.0	0.1	298.15	
R08716	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08721	18.1	3.0	5.0	0.1	298.15	
R08723	18.1	3.0	5.0	0.1	298.15	
R08724	18.1	3.0	5.0	0.1	298.15	
R08725	-949.6	12.5	5.0	0.1	298.15	
R08726	-949.6	12.5	5.0	0.1	298.15	
R08727	-421.7	6.4	5.0	0.1	298.15	
R08728	18.1	3.0	5.0	0.1	298.15	
R08733	-13.2	15.3	5.0	0.1	298.15	
R08734	0.0	0.0	5.0	0.1	298.15	
R08735	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08738	-12.9	15.3	5.0	0.1	298.15	
R08739	0.0	0.0	5.0	0.1	298.15	
R08740	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08743	10.9	15.3	5.0	0.1	298.15	
R08744	-16.5	15.2	5.0	0.1	298.15	
R08745	-22.2	14.7	5.0	0.1	298.15	
R08746	0.0	0.0	5.0	0.1	298.15	
R08747	-69.5	7.0	5.0	0.1	298.15	
R08748	-69.5	7.0	5.0	0.1	298.15	
R08749	-69.5	7.0	5.0	0.1	298.15	
R08750	-69.5	7.0	5.0	0.1	298.15	
R08751	-69.5	7.0	5.0	0.1	298.15	
R08752	-69.5	7.0	5.0	0.1	298.15	
R08753	-69.5	7.0	5.0	0.1	298.15	
R08754	-72.6	3.5	5.0	0.1	298.15	
R08755	-72.6	3.5	5.0	0.1	298.15	
R08756	-72.6	3.5	5.0	0.1	298.15	
R08757	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08758	-18.2	1.7	5.0	0.1	298.15	
R08759	-18.2	1.7	5.0	0.1	298.15	
R08760	-499.6	6.2	5.0	0.1	298.15	
R08761	-499.3	6.2	5.0	0.1	298.15	
R08762	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08763	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08764	-475.5	9.4	5.0	0.1	298.15	
R08765	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08766	0.6	2.9	5.0	0.1	298.15	
R08767	-0.1	3.9	5.0	0.1	298.15	
R08768	-454.5	7.0	5.0	0.1	298.15	
R08769	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08770	-219.4	6.8	5.0	0.1	298.15	
R08771	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08772	-22.2	6.5	5.0	0.1	298.15	
R08773	-373.1	11.8	5.0	0.1	298.15	
R08774	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08775	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08776	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08777	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08778	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08779	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08780	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08781	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08782	-101.0	8.2	5.0	0.1	298.15	
R08783	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08784	-170.3	2.2	5.0	0.1	298.15	
R08785	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08786	-670.9	34.3	5.0	0.1	298.15	
R08787	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08788	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08789	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08790	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08791	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08792	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08794	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08795	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08796	-12.2	32.8	5.0	0.1	298.15	
R08797	-12.2	32.8	5.0	0.1	298.15	
R08798	-2.1	5.6	5.0	0.1	298.15	
R08799	-2.1	5.6	5.0	0.1	298.15	
R08800	-2.1	5.6	5.0	0.1	298.15	
R08801	-203.2	3.6	5.0	0.1	298.15	
R08802	-203.2	3.6	5.0	0.1	298.15	
R08803	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08804	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08805	1.2	6.7	5.0	0.1	298.15	
R08806	1.2	6.7	5.0	0.1	298.15	
R08807	-17.0	30.5	5.0	0.1	298.15	
R08808	-17.0	30.5	5.0	0.1	298.15	
R08809	-17.0	30.5	5.0	0.1	298.15	
R08810	-17.0	30.5	5.0	0.1	298.15	
R08811	-139.9	5.0	5.0	0.1	298.15	
R08812	-139.9	5.0	5.0	0.1	298.15	
R08813	-60.8	5.3	5.0	0.1	298.15	
R08814	-60.8	5.3	5.0	0.1	298.15	
R08815	-454.5	7.0	5.0	0.1	298.15	
R08816	-59.4	5.3	5.0	0.1	298.15	
R08817	-11.1	4.7	5.0	0.1	298.15	
R08818	37.5	14.0	5.0	0.1	298.15	
R08819	-0.7	2.5	5.0	0.1	298.15	
R08820	37.9	14.0	5.0	0.1	298.15	
R08821	39.3	14.0	5.0	0.1	298.15	
R08822	-60.8	5.3	5.0	0.1	298.15	
R08823	-8.1	2.9	5.0	0.1	298.15	
R08824	-11.5	4.7	5.0	0.1	298.15	
R08825	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08827	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08828	-381.6	24.0	5.0	0.1	298.15	
R08829	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08830	-60.8	5.3	5.0	0.1	298.15	
R08831	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08832	-381.6	24.0	5.0	0.1	298.15	
R08833	-36.2	18.0	5.0	0.1	298.15	
R08834	41.2	14.0	5.0	0.1	298.15	
R08835	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08836	-241.2	10.4	5.0	0.1	298.15	
R08837	-155.9	17.2	5.0	0.1	298.15	
R08838	-454.4	7.0	5.0	0.1	298.15	
R08839	-7.9	5.3	5.0	0.1	298.15	
R08840	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08841	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08842	0.0	0.0	5.0	0.1	298.15	
R08843	-35.0	2.8	5.0	0.1	298.15	
R08844	3.8	2.7	5.0	0.1	298.15	
R08845	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08846	-64.6	3.4	5.0	0.1	298.15	
R08847	-159.1	1.0	5.0	0.1	298.15	
R08848	-22.1	14.6	5.0	0.1	298.15	
R08849	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08850	-0.0	4.8	5.0	0.1	298.15	
R08851	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08852	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08853	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08854	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08855	-21.4	4.7	5.0	0.1	298.15	
R08856	7.1	10.9	5.0	0.1	298.15	
R08857	-11.6	9.5	5.0	0.1	298.15	
R08858	-5.2	8.0	5.0	0.1	298.15	
R08859	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08860	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08861	-37.8	14.1	5.0	0.1	298.15	
R08862	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08863	-3.9	5.4	5.0	0.1	298.15	
R08864	-65.2	0.7	5.0	0.1	298.15	
R08865	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08866	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08867	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08868	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08869	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08870	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08871	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08872	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08873	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08874	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08875	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08876	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08877	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08878	44.0	4.1	5.0	0.1	298.15	
R08879	38.9	3.5	5.0	0.1	298.15	
R08880	28.8	4.3	5.0	0.1	298.15	
R08881	62.7	14.9	5.0	0.1	298.15	
R08882	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08883	506.1	19.8	5.0	0.1	298.15	
R08884	355.5	18.1	5.0	0.1	298.15	
R08885	571.3	19.9	5.0	0.1	298.15	
R08886	571.3	19.9	5.0	0.1	298.15	
R08887	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08888	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08889	-366.2	7.1	5.0	0.1	298.15	
R08890	11.5	6.4	5.0	0.1	298.15	
R08891	10.3	6.4	5.0	0.1	298.15	
R08892	18.1	3.0	5.0	0.1	298.15	
R08893	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08894	-15.4	8.2	5.0	0.1	298.15	
R08895	-5.6	3.5	5.0	0.1	298.15	
R08896	-110.3	8.4	5.0	0.1	298.15	
R08897	-16.4	5.7	5.0	0.1	298.15	
R08898	-18.7	4.7	5.0	0.1	298.15	
R08899	-22.7	2.4	5.0	0.1	298.15	
R08900	-16.7	8.2	5.0	0.1	298.15	
R08901	-6.7	3.5	5.0	0.1	298.15	
R08902	-110.3	8.4	5.0	0.1	298.15	
R08903	-18.8	5.7	5.0	0.1	298.15	
R08904	0.0	0.0	5.0	0.1	298.15	
R08905	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08906	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08907	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08908	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08909	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08910	-21.0	5.1	5.0	0.1	298.15	
R08911	0.0	0.0	5.0	0.1	298.15	
R08912	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08913	-445.4	8.4	5.0	0.1	298.15	
R08914	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08915	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08916	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08917	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08918	18.1	3.0	5.0	0.1	298.15	
R08919	18.1	3.0	5.0	0.1	298.15	
R08920	-399.0	9.4	5.0	0.1	298.15	
R08921	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08922	-454.5	7.0	5.0	0.1	298.15	
R08923	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08924	4.6	2.9	5.0	0.1	298.15	
R08925	-378.0	9.9	5.0	0.1	298.15	
R08926	-0.7	5.1	5.0	0.1	298.15	
R08927	35.0	2.8	5.0	0.1	298.15	
R08928	242.8	4.2	5.0	0.1	298.15	
R08929	200.4	13.8	5.0	0.1	298.15	
R08930	170.3	2.2	5.0	0.1	298.15	
R08931	25.9	4.7	5.0	0.1	298.15	
R08932	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08935	31.9	11.5	5.0	0.1	298.15	
R08936	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08937	-2.0	8.5	5.0	0.1	298.15	
R08938	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08939	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08940	nan	nan	5.0	0.1	298.15	uncertainty is too high
R08941	nan	nan	5.0	0.1	298.15	uncertainty is too high
