!!SBtab DocumentName=' TableType='Reaction' TableName=' Document=' Unit=' SBtabVersion='1.0' Date='2018-10-17' pH='8.0' ionic_strength='0.1' pMg='14.0'
!Identifiers:kegg.reaction	!dG'0 (kJ/mol):Mean	!dG'0 (kJ/mol):Std	!pH	!ionic strength (M)	!temperature (K)	!Comment
R07980	-66.1	7.0	8.0	0.1	298.15	
R07981	-158.1	24.6	8.0	0.1	298.15	
R07982	-54.9	17.3	8.0	0.1	298.15	
R07983	-394.8	11.3	8.0	0.1	298.15	
R07984	92.2	8.0	8.0	0.1	298.15	
R07985	-17.4	2.0	8.0	0.1	298.15	
R07986	-7.7	8.6	8.0	0.1	298.15	
R07987	nan	nan	8.0	0.1	298.15	uncertainty is too high
R07988	nan	nan	8.0	0.1	298.15	uncertainty is too high
R07989	nan	nan	8.0	0.1	298.15	uncertainty is too high
R07990	nan	nan	8.0	0.1	298.15	uncertainty is too high
R07991	nan	nan	8.0	0.1	298.15	uncertainty is too high
R07992	nan	nan	8.0	0.1	298.15	uncertainty is too high
R07993	-460.7	9.4	8.0	0.1	298.15	
R07994	-203.2	3.6	8.0	0.1	298.15	
R07995	-96.2	9.2	8.0	0.1	298.15	
R07996	-460.6	9.4	8.0	0.1	298.15	
R07997	-460.6	9.4	8.0	0.1	298.15	
R07998	-1.9	3.1	8.0	0.1	298.15	
R07999	-2.0	3.1	8.0	0.1	298.15	
R08000	-72.7	2.8	8.0	0.1	298.15	
R08001	-72.8	2.8	8.0	0.1	298.15	
R08002	-436.8	7.0	8.0	0.1	298.15	
R08003	-79.4	7.8	8.0	0.1	298.15	
R08004	90.2	3.5	8.0	0.1	298.15	
R08005	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08006	-253.7	4.4	8.0	0.1	298.15	
R08007	-253.7	4.4	8.0	0.1	298.15	
R08008	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08009	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08010	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08011	-204.2	3.6	8.0	0.1	298.15	
R08012	97.7	3.5	8.0	0.1	298.15	
R08013	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08014	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08015	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08016	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08017	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08018	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08019	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08020	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08021	-66.6	5.3	8.0	0.1	298.15	
R08022	-19.0	9.3	8.0	0.1	298.15	
R08023	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08024	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08026	-105.6	5.0	8.0	0.1	298.15	
R08027	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08028	-42.6	4.0	8.0	0.1	298.15	
R08029	99.8	3.5	8.0	0.1	298.15	
R08030	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08031	97.9	3.5	8.0	0.1	298.15	
R08032	-436.8	7.0	8.0	0.1	298.15	
R08033	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08034	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08035	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08036	-18.3	6.1	8.0	0.1	298.15	
R08037	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08038	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08040	-792.5	9.8	8.0	0.1	298.15	
R08041	406.4	7.2	8.0	0.1	298.15	
R08042	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08043	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08044	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08045	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08046	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08047	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08048	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08049	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08050	-460.4	9.4	8.0	0.1	298.15	
R08051	-52.0	10.5	8.0	0.1	298.15	
R08052	-54.6	10.2	8.0	0.1	298.15	
R08053	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08054	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08055	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08056	-41.9	2.4	8.0	0.1	298.15	
R08057	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08058	-24.6	6.5	8.0	0.1	298.15	
R08059	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08060	-22.9	10.5	8.0	0.1	298.15	
R08061	-33.8	2.5	8.0	0.1	298.15	
R08062	-32.4	2.5	8.0	0.1	298.15	
R08063	-33.8	2.5	8.0	0.1	298.15	
R08064	-32.4	2.5	8.0	0.1	298.15	
R08065	16.2	3.3	8.0	0.1	298.15	
R08066	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08067	16.2	3.3	8.0	0.1	298.15	
R08068	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08069	-13.7	2.4	8.0	0.1	298.15	
R08070	-13.7	2.4	8.0	0.1	298.15	
R08071	-13.7	2.4	8.0	0.1	298.15	
R08072	2.1	4.9	8.0	0.1	298.15	
R08073	2.1	4.9	8.0	0.1	298.15	
R08074	2.1	4.9	8.0	0.1	298.15	
R08075	-17.0	4.6	8.0	0.1	298.15	
R08076	-24.2	4.2	8.0	0.1	298.15	
R08077	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08078	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08079	-13.7	2.4	8.0	0.1	298.15	
R08080	2.1	4.9	8.0	0.1	298.15	
R08081	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08082	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08083	18.4	2.0	8.0	0.1	298.15	
R08084	18.4	2.0	8.0	0.1	298.15	
R08085	18.4	2.0	8.0	0.1	298.15	
R08086	-48.4	2.2	8.0	0.1	298.15	
R08087	-48.4	2.2	8.0	0.1	298.15	
R08088	-13.5	15.3	8.0	0.1	298.15	
R08089	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08090	-1.0	2.7	8.0	0.1	298.15	
R08091	-32.5	2.7	8.0	0.1	298.15	
R08092	52.0	6.3	8.0	0.1	298.15	
R08093	-0.7	2.9	8.0	0.1	298.15	
R08094	14.9	1.9	8.0	0.1	298.15	
R08095	-32.5	2.7	8.0	0.1	298.15	
R08096	-48.4	2.2	8.0	0.1	298.15	
R08097	30.9	15.3	8.0	0.1	298.15	
R08098	0.0	0.0	8.0	0.1	298.15	
R08099	0.0	0.0	8.0	0.1	298.15	
R08100	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08101	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08102	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08103	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08104	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08105	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08106	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08108	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08109	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08110	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08111	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08112	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08113	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08114	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08115	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08116	12.2	7.0	8.0	0.1	298.15	
R08117	-18.7	18.1	8.0	0.1	298.15	
R08118	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08119	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08120	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08121	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08122	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08123	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08124	-16.7	2.4	8.0	0.1	298.15	
R08126	-138.3	3.4	8.0	0.1	298.15	
R08127	41.9	5.8	8.0	0.1	298.15	
R08128	-16.8	4.3	8.0	0.1	298.15	
R08129	-259.8	3.7	8.0	0.1	298.15	
R08130	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08131	-61.7	15.1	8.0	0.1	298.15	
R08132	-403.4	16.0	8.0	0.1	298.15	
R08133	-165.6	1.6	8.0	0.1	298.15	
R08134	-159.2	1.0	8.0	0.1	298.15	
R08135	-170.3	2.2	8.0	0.1	298.15	
R08136	-179.0	15.9	8.0	0.1	298.15	
R08137	55.9	15.7	8.0	0.1	298.15	
R08138	-159.2	1.0	8.0	0.1	298.15	
R08139	-170.3	2.2	8.0	0.1	298.15	
R08140	-0.6	3.0	8.0	0.1	298.15	
R08141	-0.6	3.0	8.0	0.1	298.15	
R08142	-157.1	1.3	8.0	0.1	298.15	
R08143	-157.1	1.3	8.0	0.1	298.15	
R08144	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08145	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08146	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08147	167.4	3.6	8.0	0.1	298.15	
R08148	-413.2	8.6	8.0	0.1	298.15	
R08149	-11.4	7.0	8.0	0.1	298.15	
R08150	-11.4	7.0	8.0	0.1	298.15	
R08151	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08152	17.4	6.1	8.0	0.1	298.15	
R08153	17.4	6.1	8.0	0.1	298.15	
R08154	-12.6	2.6	8.0	0.1	298.15	
R08155	-157.1	1.3	8.0	0.1	298.15	
R08156	-179.8	6.2	8.0	0.1	298.15	
R08157	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08158	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08159	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08160	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08161	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08162	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08163	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08164	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08165	34.6	15.0	8.0	0.1	298.15	
R08166	-129.4	7.7	8.0	0.1	298.15	
R08167	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08168	-433.4	11.8	8.0	0.1	298.15	
R08170	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08171	-31.9	14.7	8.0	0.1	298.15	
R08172	-4.1	15.1	8.0	0.1	298.15	
R08173	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08174	-30.9	15.3	8.0	0.1	298.15	
R08175	-30.9	15.3	8.0	0.1	298.15	
R08176	-30.9	15.3	8.0	0.1	298.15	
R08177	-25.6	22.4	8.0	0.1	298.15	
R08178	-30.9	15.3	8.0	0.1	298.15	
R08179	-30.9	15.3	8.0	0.1	298.15	
R08180	-30.9	15.3	8.0	0.1	298.15	
R08181	-30.9	15.3	8.0	0.1	298.15	
R08182	-30.9	15.3	8.0	0.1	298.15	
R08183	-30.6	25.1	8.0	0.1	298.15	
R08184	-30.9	15.3	8.0	0.1	298.15	
R08185	-30.9	15.3	8.0	0.1	298.15	
R08186	-30.9	15.3	8.0	0.1	298.15	
R08187	-30.9	15.3	8.0	0.1	298.15	
R08188	-30.9	15.3	8.0	0.1	298.15	
R08189	-30.9	15.3	8.0	0.1	298.15	
R08190	-30.9	15.3	8.0	0.1	298.15	
R08191	-30.9	15.3	8.0	0.1	298.15	
R08192	-30.9	15.3	8.0	0.1	298.15	
R08193	7.2	5.7	8.0	0.1	298.15	
R08194	1.6	3.1	8.0	0.1	298.15	
R08195	-2.4	4.3	8.0	0.1	298.15	
R08196	-2.4	4.3	8.0	0.1	298.15	
R08197	1.3	11.4	8.0	0.1	298.15	
R08198	16.9	3.6	8.0	0.1	298.15	
R08199	-26.4	7.7	8.0	0.1	298.15	
R08200	-71.9	5.9	8.0	0.1	298.15	
R08201	-10.9	5.4	8.0	0.1	298.15	
R08203	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08204	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08205	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08206	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08207	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08208	31.9	3.9	8.0	0.1	298.15	
R08209	55.8	6.4	8.0	0.1	298.15	
R08210	60.7	6.4	8.0	0.1	298.15	
R08211	-174.9	8.5	8.0	0.1	298.15	
R08212	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08213	-31.2	6.0	8.0	0.1	298.15	
R08214	3.2	6.2	8.0	0.1	298.15	
R08215	3.2	6.2	8.0	0.1	298.15	
R08217	205.4	13.8	8.0	0.1	298.15	
R08218	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08219	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08220	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08221	-16.5	3.8	8.0	0.1	298.15	
R08222	8.8	3.8	8.0	0.1	298.15	
R08223	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08224	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08225	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08226	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08227	-8.9	5.3	8.0	0.1	298.15	
R08228	-38.7	8.8	8.0	0.1	298.15	
R08229	-14.7	4.8	8.0	0.1	298.15	
R08230	-9.2	6.4	8.0	0.1	298.15	
R08231	-28.2	4.9	8.0	0.1	298.15	
R08232	-17.4	2.4	8.0	0.1	298.15	
R08233	-17.4	2.4	8.0	0.1	298.15	
R08234	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08235	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08236	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08237	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08238	-28.1	4.9	8.0	0.1	298.15	
R08239	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08240	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08241	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08242	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08243	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08244	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08245	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08246	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08247	1.9	1.9	8.0	0.1	298.15	
R08248	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08249	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08250	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08251	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08252	149.2	4.2	8.0	0.1	298.15	
R08253	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08254	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08255	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08256	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08257	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08258	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08259	-69.4	5.6	8.0	0.1	298.15	
R08260	39.4	5.8	8.0	0.1	298.15	
R08261	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08262	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08263	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08264	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08265	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08266	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08267	-436.7	7.0	8.0	0.1	298.15	
R08268	-139.6	15.3	8.0	0.1	298.15	
R08269	-139.6	15.3	8.0	0.1	298.15	
R08270	-436.7	7.0	8.0	0.1	298.15	
R08271	-392.7	6.1	8.0	0.1	298.15	
R08272	-128.9	6.9	8.0	0.1	298.15	
R08273	-30.9	15.3	8.0	0.1	298.15	
R08274	-392.7	6.1	8.0	0.1	298.15	
R08275	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08276	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08277	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08278	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08279	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08280	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08281	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08282	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08283	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08284	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08285	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08286	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08287	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08288	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08289	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08290	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08291	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08292	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08293	-239.2	15.4	8.0	0.1	298.15	
R08294	-436.6	7.0	8.0	0.1	298.15	
R08295	-5.6	6.2	8.0	0.1	298.15	
R08296	-228.1	7.0	8.0	0.1	298.15	
R08297	-239.2	15.4	8.0	0.1	298.15	
R08298	-203.2	3.6	8.0	0.1	298.15	
R08299	-9.0	6.5	8.0	0.1	298.15	
R08300	-5.4	6.2	8.0	0.1	298.15	
R08301	-203.2	3.6	8.0	0.1	298.15	
R08302	-474.0	2.0	8.0	0.1	298.15	
R08303	-436.6	7.0	8.0	0.1	298.15	
R08304	-399.0	6.2	8.0	0.1	298.15	
R08305	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08306	17.4	2.0	8.0	0.1	298.15	
R08307	-48.4	2.2	8.0	0.1	298.15	
R08308	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08309	-14.2	6.5	8.0	0.1	298.15	
R08310	-52.2	5.9	8.0	0.1	298.15	
R08311	18.0	8.3	8.0	0.1	298.15	
R08312	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08313	-436.7	7.0	8.0	0.1	298.15	
R08314	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08315	-203.2	3.6	8.0	0.1	298.15	
R08316	-139.7	15.6	8.0	0.1	298.15	
R08317	-203.3	3.6	8.0	0.1	298.15	
R08318	22.7	13.5	8.0	0.1	298.15	
R08319	-98.2	14.5	8.0	0.1	298.15	
R08320	-203.2	3.6	8.0	0.1	298.15	
R08321	69.2	2.8	8.0	0.1	298.15	
R08322	-170.3	2.2	8.0	0.1	298.15	
R08323	-20.4	5.8	8.0	0.1	298.15	
R08324	-10.8	3.3	8.0	0.1	298.15	
R08325	-392.6	6.1	8.0	0.1	298.15	
R08326	-390.5	6.1	8.0	0.1	298.15	
R08327	-392.6	6.1	8.0	0.1	298.15	
R08328	-5.7	6.1	8.0	0.1	298.15	
R08329	-16.2	3.3	8.0	0.1	298.15	
R08330	-54.9	1.6	8.0	0.1	298.15	
R08331	-37.2	5.2	8.0	0.1	298.15	
R08332	-32.4	2.6	8.0	0.1	298.15	
R08333	-360.6	2.4	8.0	0.1	298.15	
R08334	-318.1	1.6	8.0	0.1	298.15	
R08335	-54.9	1.6	8.0	0.1	298.15	
R08336	-16.2	3.3	8.0	0.1	298.15	
R08337	-12.3	2.5	8.0	0.1	298.15	
R08338	-143.0	3.3	8.0	0.1	298.15	
R08339	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08340	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08341	-139.9	15.3	8.0	0.1	298.15	
R08342	-128.9	6.9	8.0	0.1	298.15	
R08343	-139.9	15.3	8.0	0.1	298.15	
R08344	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08345	-128.9	6.9	8.0	0.1	298.15	
R08346	-99.0	16.9	8.0	0.1	298.15	
R08347	-88.1	12.5	8.0	0.1	298.15	
R08348	-94.8	9.0	8.0	0.1	298.15	
R08349	-176.1	8.5	8.0	0.1	298.15	
R08350	-2.2	10.0	8.0	0.1	298.15	
R08351	-2.2	10.0	8.0	0.1	298.15	
R08352	-26.6	10.0	8.0	0.1	298.15	
R08353	-27.4	10.0	8.0	0.1	298.15	
R08354	-27.6	10.0	8.0	0.1	298.15	
R08355	-29.0	10.0	8.0	0.1	298.15	
R08356	92.5	38.2	8.0	0.1	298.15	
R08357	66.9	23.5	8.0	0.1	298.15	
R08358	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08359	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08360	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08361	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08362	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08363	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08364	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08365	8.6	3.6	8.0	0.1	298.15	
R08366	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08367	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08368	14.7	4.8	8.0	0.1	298.15	
R08369	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08370	-182.6	11.0	8.0	0.1	298.15	
R08371	-1929.2	64.3	8.0	0.1	298.15	
R08372	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08373	-295.3	23.8	8.0	0.1	298.15	
R08374	-32.7	6.9	8.0	0.1	298.15	
R08375	16.2	3.3	8.0	0.1	298.15	
R08376	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08377	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08378	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08379	6.6	3.4	8.0	0.1	298.15	
R08380	27.5	22.3	8.0	0.1	298.15	
R08381	-5.7	11.5	8.0	0.1	298.15	
R08382	17.4	2.0	8.0	0.1	298.15	
R08383	18.4	2.0	8.0	0.1	298.15	
R08384	-176.1	8.5	8.0	0.1	298.15	
R08385	-48.4	2.2	8.0	0.1	298.15	
R08386	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08387	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08388	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08389	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08390	-390.5	6.1	8.0	0.1	298.15	
R08391	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08392	-403.7	6.4	8.0	0.1	298.15	
R08393	1761.2	4.2	8.0	0.1	298.15	
R08394	1708.8	4.3	8.0	0.1	298.15	
R08395	-262.9	32.4	8.0	0.1	298.15	
R08396	-29.6	4.8	8.0	0.1	298.15	
R08397	1777.4	5.5	8.0	0.1	298.15	
R08398	1708.8	4.3	8.0	0.1	298.15	
R08399	1725.0	5.1	8.0	0.1	298.15	
R08400	-77.7	7.0	8.0	0.1	298.15	
R08401	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08402	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08403	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08404	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08405	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08406	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08407	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08408	-119.0	11.5	8.0	0.1	298.15	
R08409	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08410	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08411	-171.2	5.3	8.0	0.1	298.15	
R08412	510.5	8.8	8.0	0.1	298.15	
R08413	493.0	10.4	8.0	0.1	298.15	
R08414	29.9	16.6	8.0	0.1	298.15	
R08415	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08416	-267.9	5.4	8.0	0.1	298.15	
R08417	94.1	5.5	8.0	0.1	298.15	
R08418	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08419	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08420	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08421	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08422	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08423	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08424	56.3	1.6	8.0	0.1	298.15	
R08425	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08426	196.0	23.0	8.0	0.1	298.15	
R08427	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08428	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08429	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08430	-0.5	15.1	8.0	0.1	298.15	
R08431	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08432	-0.5	15.1	8.0	0.1	298.15	
R08433	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08434	4.8	1.1	8.0	0.1	298.15	
R08435	-433.0	9.4	8.0	0.1	298.15	
R08436	187.6	6.9	8.0	0.1	298.15	
R08437	97.6	3.5	8.0	0.1	298.15	
R08438	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08439	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08440	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08441	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08442	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08443	513.2	18.5	8.0	0.1	298.15	
R08444	89.3	11.1	8.0	0.1	298.15	
R08445	40.3	21.0	8.0	0.1	298.15	
R08446	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08447	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08448	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08449	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08450	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08451	-10.2	10.6	8.0	0.1	298.15	
R08452	-128.9	6.9	8.0	0.1	298.15	
R08453	-73.8	2.8	8.0	0.1	298.15	
R08454	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08455	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08456	-105.7	5.0	8.0	0.1	298.15	
R08457	42.0	17.6	8.0	0.1	298.15	
R08458	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08459	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08460	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08461	8.1	4.7	8.0	0.1	298.15	
R08462	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08463	246.7	8.2	8.0	0.1	298.15	
R08464	58.1	1.6	8.0	0.1	298.15	
R08465	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08466	58.1	1.6	8.0	0.1	298.15	
R08467	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08468	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08469	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08470	-14.2	15.6	8.0	0.1	298.15	
R08471	468.2	12.1	8.0	0.1	298.15	
R08472	387.9	8.8	8.0	0.1	298.15	
R08473	77.4	10.4	8.0	0.1	298.15	
R08474	332.5	10.4	8.0	0.1	298.15	
R08475	nan	nan	8.0	0.1	298.15	uncertainty is too high
R08476	-211.4	9.9	8.0	0.1	298.15	
R08477	134.5	24.2	8.0	0.1	298.15	
R08478	1131.5	29.0	8.0	0.1	298.15	
R08479	nan	nan	8.0	0.1	298.15	uncertainty is too high
