!!SBtab DocumentName=' TableType='Reaction' TableName=' Document=' Unit=' SBtabVersion='1.0' Date='2018-10-17' pH='9.0' ionic_strength='0.1' pMg='14.0'
!Identifiers:kegg.reaction	!dG'0 (kJ/mol):Mean	!dG'0 (kJ/mol):Std	!pH	!ionic strength (M)	!temperature (K)	!Comment
R08485	-188.7	19.2	9.0	0.1	298.15	
R08486	-8.4	8.5	9.0	0.1	298.15	
R08487	-97.1	42.8	9.0	0.1	298.15	
R08488	-296.7	3.8	9.0	0.1	298.15	
R08489	205.4	3.6	9.0	0.1	298.15	
R08490	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08491	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08492	-0.9	2.0	9.0	0.1	298.15	
R08494	-1.1	2.0	9.0	0.1	298.15	
R08495	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08496	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08497	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08498	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08499	25.4	4.1	9.0	0.1	298.15	
R08500	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08501	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08502	-132.5	14.3	9.0	0.1	298.15	
R08503	-2.5	1.0	9.0	0.1	298.15	
R08505	-384.8	6.1	9.0	0.1	298.15	
R08506	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08507	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08508	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08509	480.1	17.1	9.0	0.1	298.15	
R08510	-13.1	4.7	9.0	0.1	298.15	
R08511	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08512	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08513	166.6	21.2	9.0	0.1	298.15	
R08514	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08515	13.5	2.6	9.0	0.1	298.15	
R08516	-2.4	4.1	9.0	0.1	298.15	
R08517	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08518	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08519	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08520	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08521	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08522	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08523	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08524	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08525	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08527	-360.3	16.7	9.0	0.1	298.15	
R08528	-83.2	7.0	9.0	0.1	298.15	
R08529	-42.6	4.9	9.0	0.1	298.15	
R08530	3.7	4.4	9.0	0.1	298.15	
R08531	3.7	4.4	9.0	0.1	298.15	
R08532	3.7	4.4	9.0	0.1	298.15	
R08533	-69.9	14.7	9.0	0.1	298.15	
R08534	1.3	5.3	9.0	0.1	298.15	
R08535	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08536	2.5	2.3	9.0	0.1	298.15	
R08537	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08538	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08539	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08540	-278.0	24.0	9.0	0.1	298.15	
R08541	-326.5	37.7	9.0	0.1	298.15	
R08542	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08543	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08544	-29.3	4.8	9.0	0.1	298.15	
R08545	-346.4	23.0	9.0	0.1	298.15	
R08546	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08547	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08548	-10.0	2.6	9.0	0.1	298.15	
R08549	-25.7	7.7	9.0	0.1	298.15	
R08550	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08551	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08553	59.1	9.4	9.0	0.1	298.15	
R08555	-5.9	7.8	9.0	0.1	298.15	
R08557	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08558	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08559	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08560	0.0	0.0	9.0	0.1	298.15	
R08561	-0.9	2.0	9.0	0.1	298.15	
R08562	-1.1	2.0	9.0	0.1	298.15	
R08563	-0.9	2.0	9.0	0.1	298.15	
R08564	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08566	-17.0	20.8	9.0	0.1	298.15	
R08567	-17.8	19.9	9.0	0.1	298.15	
R08568	-19.5	7.7	9.0	0.1	298.15	
R08569	-54.3	10.2	9.0	0.1	298.15	
R08570	18.3	5.8	9.0	0.1	298.15	
R08571	-107.4	6.6	9.0	0.1	298.15	
R08572	-17.7	1.4	9.0	0.1	298.15	
R08573	9.8	3.6	9.0	0.1	298.15	
R08574	2.8	20.1	9.0	0.1	298.15	
R08575	0.8	2.8	9.0	0.1	298.15	
R08576	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08577	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08578	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08579	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08583	-25.4	12.5	9.0	0.1	298.15	
R08584	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08585	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08586	714.4	14.1	9.0	0.1	298.15	
R08587	-15.2	6.1	9.0	0.1	298.15	
R08588	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08589	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08590	-9.2	1.9	9.0	0.1	298.15	
R08591	11.8	0.0	9.0	0.1	298.15	
R08593	-0.0	0.0	9.0	0.1	298.15	
R08594	333.6	4.2	9.0	0.1	298.15	
R08595	289.5	13.8	9.0	0.1	298.15	
R08596	1500.5	18.9	9.0	0.1	298.15	
R08597	0.0	0.0	9.0	0.1	298.15	
R08598	92.4	2.8	9.0	0.1	298.15	
R08600	-49.3	7.6	9.0	0.1	298.15	
R08601	-41.9	7.2	9.0	0.1	298.15	
R08602	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08603	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08604	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08605	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08606	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08607	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08608	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08609	-285.7	9.2	9.0	0.1	298.15	
R08610	-488.6	9.5	9.0	0.1	298.15	
R08611	-560.0	9.3	9.0	0.1	298.15	
R08613	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08615	-35.6	4.9	9.0	0.1	298.15	
R08616	8.4	13.3	9.0	0.1	298.15	
R08617	-116.6	8.9	9.0	0.1	298.15	
R08618	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08619	-38.3	2.6	9.0	0.1	298.15	
R08620	6.4	1.3	9.0	0.1	298.15	
R08621	-73.6	6.1	9.0	0.1	298.15	
R08622	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08623	-38.3	2.6	9.0	0.1	298.15	
R08624	6.4	1.3	9.0	0.1	298.15	
R08625	-73.6	6.1	9.0	0.1	298.15	
R08626	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08627	-38.3	2.6	9.0	0.1	298.15	
R08628	6.4	1.3	9.0	0.1	298.15	
R08629	-73.5	6.1	9.0	0.1	298.15	
R08630	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08631	-38.3	2.6	9.0	0.1	298.15	
R08632	32.1	10.0	9.0	0.1	298.15	
R08633	17.3	10.3	9.0	0.1	298.15	
R08634	6.4	1.3	9.0	0.1	298.15	
R08635	20.1	8.6	9.0	0.1	298.15	
R08636	-73.5	6.1	9.0	0.1	298.15	
R08637	-31.4	8.0	9.0	0.1	298.15	
R08638	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08639	-7.5	1.5	9.0	0.1	298.15	
R08640	-38.3	2.6	9.0	0.1	298.15	
R08641	6.4	1.3	9.0	0.1	298.15	
R08642	-73.6	6.1	9.0	0.1	298.15	
R08643	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08644	-38.3	2.6	9.0	0.1	298.15	
R08645	6.4	1.3	9.0	0.1	298.15	
R08646	-73.5	6.1	9.0	0.1	298.15	
R08647	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08648	-10.5	9.7	9.0	0.1	298.15	
R08650	-274.0	11.7	9.0	0.1	298.15	
R08651	8.6	2.9	9.0	0.1	298.15	
R08652	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08653	-428.9	11.8	9.0	0.1	298.15	
R08654	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08655	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08656	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08657	-58.7	6.1	9.0	0.1	298.15	
R08658	-18.0	4.6	9.0	0.1	298.15	
R08659	-430.0	11.8	9.0	0.1	298.15	
R08660	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08661	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08662	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08663	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08664	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08665	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08666	-427.9	11.8	9.0	0.1	298.15	
R08667	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08668	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08669	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08670	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08671	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08672	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08673	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08674	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08675	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08676	4.5	3.0	9.0	0.1	298.15	
R08677	29.3	14.3	9.0	0.1	298.15	
R08678	-397.0	15.5	9.0	0.1	298.15	
R08680	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08681	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08682	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08683	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08684	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08685	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08686	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08687	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08688	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08689	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08690	102.3	7.8	9.0	0.1	298.15	
R08691	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08693	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08695	-33.7	7.0	9.0	0.1	298.15	
R08696	-35.1	5.5	9.0	0.1	298.15	
R08697	-35.2	4.8	9.0	0.1	298.15	
R08698	-23.4	3.4	9.0	0.1	298.15	
R08699	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08700	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08701	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08702	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08704	0.0	0.0	9.0	0.1	298.15	
R08705	4.4	3.1	9.0	0.1	298.15	
R08706	0.0	0.0	9.0	0.1	298.15	
R08707	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08708	0.0	0.0	9.0	0.1	298.15	
R08709	5.1	3.0	9.0	0.1	298.15	
R08710	4.1	3.1	9.0	0.1	298.15	
R08711	4.1	3.1	9.0	0.1	298.15	
R08712	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08713	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08714	1.2	3.8	9.0	0.1	298.15	
R08716	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08721	-5.1	3.0	9.0	0.1	298.15	
R08723	-5.1	3.0	9.0	0.1	298.15	
R08724	-5.1	3.0	9.0	0.1	298.15	
R08725	-924.3	12.5	9.0	0.1	298.15	
R08726	-924.3	12.5	9.0	0.1	298.15	
R08727	-398.0	6.4	9.0	0.1	298.15	
R08728	-5.1	3.0	9.0	0.1	298.15	
R08733	-17.6	15.3	9.0	0.1	298.15	
R08734	0.0	0.0	9.0	0.1	298.15	
R08735	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08738	-17.6	15.3	9.0	0.1	298.15	
R08739	0.0	0.0	9.0	0.1	298.15	
R08740	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08743	17.6	15.3	9.0	0.1	298.15	
R08744	-33.6	15.2	9.0	0.1	298.15	
R08745	-38.6	14.7	9.0	0.1	298.15	
R08746	0.0	0.0	9.0	0.1	298.15	
R08747	-83.2	7.0	9.0	0.1	298.15	
R08748	-83.2	7.0	9.0	0.1	298.15	
R08749	-83.2	7.0	9.0	0.1	298.15	
R08750	-83.2	7.0	9.0	0.1	298.15	
R08751	-83.2	7.0	9.0	0.1	298.15	
R08752	-83.2	7.0	9.0	0.1	298.15	
R08753	-83.2	7.0	9.0	0.1	298.15	
R08754	-48.9	3.5	9.0	0.1	298.15	
R08755	-48.9	3.5	9.0	0.1	298.15	
R08756	-48.9	3.5	9.0	0.1	298.15	
R08757	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08758	-63.8	1.7	9.0	0.1	298.15	
R08759	-63.8	1.7	9.0	0.1	298.15	
R08760	-497.9	6.2	9.0	0.1	298.15	
R08761	-497.9	6.2	9.0	0.1	298.15	
R08762	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08763	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08764	-431.2	9.4	9.0	0.1	298.15	
R08765	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08766	0.7	2.9	9.0	0.1	298.15	
R08767	-26.7	3.9	9.0	0.1	298.15	
R08768	-431.2	7.0	9.0	0.1	298.15	
R08769	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08770	-220.2	6.8	9.0	0.1	298.15	
R08771	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08772	0.5	6.5	9.0	0.1	298.15	
R08773	-372.5	11.8	9.0	0.1	298.15	
R08774	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08775	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08776	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08777	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08778	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08779	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08780	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08781	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08782	-91.2	8.2	9.0	0.1	298.15	
R08783	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08784	-170.3	2.2	9.0	0.1	298.15	
R08785	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08786	-462.2	34.3	9.0	0.1	298.15	
R08787	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08788	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08789	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08790	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08791	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08792	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08794	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08795	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08796	8.4	32.8	9.0	0.1	298.15	
R08797	7.0	32.8	9.0	0.1	298.15	
R08798	91.3	5.6	9.0	0.1	298.15	
R08799	91.4	5.6	9.0	0.1	298.15	
R08800	91.4	5.6	9.0	0.1	298.15	
R08801	-203.7	3.6	9.0	0.1	298.15	
R08802	-203.6	3.6	9.0	0.1	298.15	
R08803	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08804	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08805	22.8	6.7	9.0	0.1	298.15	
R08806	23.2	6.7	9.0	0.1	298.15	
R08807	-15.0	30.5	9.0	0.1	298.15	
R08808	-15.5	30.5	9.0	0.1	298.15	
R08809	-15.9	30.5	9.0	0.1	298.15	
R08810	-16.7	30.5	9.0	0.1	298.15	
R08811	-92.8	5.0	9.0	0.1	298.15	
R08812	-93.2	5.0	9.0	0.1	298.15	
R08813	-73.5	5.3	9.0	0.1	298.15	
R08814	-73.9	5.3	9.0	0.1	298.15	
R08815	-435.1	7.0	9.0	0.1	298.15	
R08816	-74.1	5.3	9.0	0.1	298.15	
R08817	-24.5	4.7	9.0	0.1	298.15	
R08818	54.1	14.0	9.0	0.1	298.15	
R08819	-1.8	2.5	9.0	0.1	298.15	
R08820	54.9	14.0	9.0	0.1	298.15	
R08821	53.2	14.0	9.0	0.1	298.15	
R08822	-72.5	5.3	9.0	0.1	298.15	
R08823	-8.8	2.9	9.0	0.1	298.15	
R08824	-25.3	4.7	9.0	0.1	298.15	
R08825	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08827	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08828	-374.7	24.0	9.0	0.1	298.15	
R08829	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08830	-71.3	5.3	9.0	0.1	298.15	
R08831	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08832	-380.0	24.0	9.0	0.1	298.15	
R08833	-55.1	18.0	9.0	0.1	298.15	
R08834	55.0	14.0	9.0	0.1	298.15	
R08835	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08836	-263.4	10.4	9.0	0.1	298.15	
R08837	-153.5	17.2	9.0	0.1	298.15	
R08838	-430.9	7.0	9.0	0.1	298.15	
R08839	1.2	5.3	9.0	0.1	298.15	
R08840	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08841	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08842	0.0	0.0	9.0	0.1	298.15	
R08843	-81.0	2.8	9.0	0.1	298.15	
R08844	-11.3	2.7	9.0	0.1	298.15	
R08845	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08846	-42.7	3.4	9.0	0.1	298.15	
R08847	-159.2	1.0	9.0	0.1	298.15	
R08848	-23.7	14.6	9.0	0.1	298.15	
R08849	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08850	-1.1	4.8	9.0	0.1	298.15	
R08851	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08852	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08853	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08854	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08855	-33.7	4.7	9.0	0.1	298.15	
R08856	4.2	10.9	9.0	0.1	298.15	
R08857	-25.4	9.5	9.0	0.1	298.15	
R08858	-17.9	8.0	9.0	0.1	298.15	
R08859	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08860	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08861	-13.8	14.1	9.0	0.1	298.15	
R08862	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08863	-52.0	5.4	9.0	0.1	298.15	
R08864	-112.8	0.7	9.0	0.1	298.15	
R08865	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08866	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08867	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08868	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08869	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08870	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08871	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08872	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08873	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08874	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08875	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08876	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08877	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08878	20.3	4.1	9.0	0.1	298.15	
R08879	15.6	3.5	9.0	0.1	298.15	
R08880	5.2	4.3	9.0	0.1	298.15	
R08881	108.8	14.9	9.0	0.1	298.15	
R08882	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08883	1123.6	19.8	9.0	0.1	298.15	
R08884	764.8	18.1	9.0	0.1	298.15	
R08885	1234.5	19.9	9.0	0.1	298.15	
R08886	1234.4	19.9	9.0	0.1	298.15	
R08887	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08888	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08889	-366.2	7.1	9.0	0.1	298.15	
R08890	10.3	6.4	9.0	0.1	298.15	
R08891	7.2	6.4	9.0	0.1	298.15	
R08892	-5.7	3.0	9.0	0.1	298.15	
R08893	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08894	-24.2	8.2	9.0	0.1	298.15	
R08895	-15.2	3.5	9.0	0.1	298.15	
R08896	-112.6	8.4	9.0	0.1	298.15	
R08897	-12.4	5.7	9.0	0.1	298.15	
R08898	-27.9	4.7	9.0	0.1	298.15	
R08899	-17.5	2.4	9.0	0.1	298.15	
R08900	-24.7	8.2	9.0	0.1	298.15	
R08901	-15.5	3.5	9.0	0.1	298.15	
R08902	-111.2	8.4	9.0	0.1	298.15	
R08903	-15.0	5.7	9.0	0.1	298.15	
R08904	0.0	0.0	9.0	0.1	298.15	
R08905	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08906	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08907	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08908	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08909	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08910	-27.1	5.1	9.0	0.1	298.15	
R08911	0.0	0.0	9.0	0.1	298.15	
R08912	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08913	-439.3	8.4	9.0	0.1	298.15	
R08914	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08915	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08916	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08917	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08918	-5.1	3.0	9.0	0.1	298.15	
R08919	-5.1	3.0	9.0	0.1	298.15	
R08920	-401.9	9.4	9.0	0.1	298.15	
R08921	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08922	-433.2	7.0	9.0	0.1	298.15	
R08923	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08924	-16.8	2.9	9.0	0.1	298.15	
R08925	-354.3	9.9	9.0	0.1	298.15	
R08926	-23.9	5.1	9.0	0.1	298.15	
R08927	92.4	2.8	9.0	0.1	298.15	
R08928	333.6	4.2	9.0	0.1	298.15	
R08929	289.5	13.8	9.0	0.1	298.15	
R08930	170.3	2.2	9.0	0.1	298.15	
R08931	26.9	4.7	9.0	0.1	298.15	
R08932	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08935	7.9	11.5	9.0	0.1	298.15	
R08936	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08937	-4.8	8.5	9.0	0.1	298.15	
R08938	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08939	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08940	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08941	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08942	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08943	-398.0	6.4	9.0	0.1	298.15	
R08944	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08945	-5.1	3.0	9.0	0.1	298.15	
R08946	-17.8	3.5	9.0	0.1	298.15	
R08947	-2.4	9.1	9.0	0.1	298.15	
R08948	-147.9	14.6	9.0	0.1	298.15	
R08949	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08950	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08951	-85.6	7.8	9.0	0.1	298.15	
R08952	-70.6	7.0	9.0	0.1	298.15	
R08953	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08954	-3.4	15.1	9.0	0.1	298.15	
R08955	4.1	3.1	9.0	0.1	298.15	
R08956	19.1	3.1	9.0	0.1	298.15	
R08957	4.1	3.1	9.0	0.1	298.15	
R08958	10.2	2.0	9.0	0.1	298.15	
R08959	10.2	2.0	9.0	0.1	298.15	
R08960	4.1	3.1	9.0	0.1	298.15	
R08961	-398.0	6.4	9.0	0.1	298.15	
R08962	-15.6	2.7	9.0	0.1	298.15	
R08963	4.1	3.1	9.0	0.1	298.15	
R08964	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08965	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08966	-3.5	9.4	9.0	0.1	298.15	
R08967	-15.6	2.7	9.0	0.1	298.15	
R08968	-15.1	5.7	9.0	0.1	298.15	
R08969	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08970	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08972	-494.6	9.8	9.0	0.1	298.15	
R08973	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08974	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08975	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08976	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08977	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08978	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08979	-57.4	8.0	9.0	0.1	298.15	
R08980	-4.1	3.1	9.0	0.1	298.15	
R08981	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08982	-13.7	2.4	9.0	0.1	298.15	
R08983	-120.6	45.5	9.0	0.1	298.15	
R08984	-611.6	10.8	9.0	0.1	298.15	
R08985	331.1	10.5	9.0	0.1	298.15	
R08986	-612.1	10.8	9.0	0.1	298.15	
R08987	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08988	-3107.3	68.5	9.0	0.1	298.15	
R08989	-24.5	12.6	9.0	0.1	298.15	
R08990	-170.3	2.2	9.0	0.1	298.15	
R08991	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08992	nan	nan	9.0	0.1	298.15	uncertainty is too high
R08993	-35.2	4.8	9.0	0.1	298.15	
R08994	73.2	15.1	9.0	0.1	298.15	
R08995	87.2	3.1	9.0	0.1	298.15	
R09002	nan	nan	9.0	0.1	298.15	uncertainty is too high
R09009	1.8	10.1	9.0	0.1	298.15	
R09030	0.2	0.9	9.0	0.1	298.15	
R09031	-3.9	2.7	9.0	0.1	298.15	
R09032	nan	nan	9.0	0.1	298.15	uncertainty is too high
R09033	nan	nan	9.0	0.1	298.15	uncertainty is too high
R09034	nan	nan	9.0	0.1	298.15	uncertainty is too high
R09035	nan	nan	9.0	0.1	298.15	uncertainty is too high
R09036	nan	nan	9.0	0.1	298.15	uncertainty is too high
R09037	nan	nan	9.0	0.1	298.15	uncertainty is too high
R09038	nan	nan	9.0	0.1	298.15	uncertainty is too high
R09039	37.6	4.7	9.0	0.1	298.15	
R09040	-86.7	5.4	9.0	0.1	298.15	
R09041	183.8	4.3	9.0	0.1	298.15	
R09042	-384.9	6.1	9.0	0.1	298.15	
R09043	-551.6	16.9	9.0	0.1	298.15	
R09044	-159.4	1.0	9.0	0.1	298.15	
R09045	-295.5	8.4	9.0	0.1	298.15	
R09046	-46.3	11.6	9.0	0.1	298.15	
R09047	nan	nan	9.0	0.1	298.15	uncertainty is too high
R09048	nan	nan	9.0	0.1	298.15	uncertainty is too high
R09049	1.7	0.0	9.0	0.1	298.15	
R09050	-171.0	2.2	9.0	0.1	298.15	
