!!SBtab DocumentName=' TableType='Reaction' TableName=' Document=' Unit=' SBtabVersion='1.0' Date='2018-10-17' pH='6.5' ionic_strength='0.1' pMg='14.0'
!Identifiers:kegg.reaction	!dG'0 (kJ/mol):Mean	!dG'0 (kJ/mol):Std	!pH	!ionic strength (M)	!temperature (K)	!Comment
R07370	-445.2	7.0	6.5	0.1	298.15	
R07371	-445.2	7.0	6.5	0.1	298.15	
R07372	-412.3	6.4	6.5	0.1	298.15	
R07373	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07374	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07375	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07376	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07377	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07379	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07380	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07381	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07382	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07383	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07384	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07385	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07386	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07387	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07388	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07389	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07390	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07392	-41.9	2.4	6.5	0.1	298.15	
R07393	-0.4	0.0	6.5	0.1	298.15	
R07394	-14.7	2.4	6.5	0.1	298.15	
R07395	-15.1	2.4	6.5	0.1	298.15	
R07396	10.2	8.6	6.5	0.1	298.15	
R07397	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07398	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07399	-39.9	5.2	6.5	0.1	298.15	
R07400	-104.1	8.9	6.5	0.1	298.15	
R07401	-376.1	8.5	6.5	0.1	298.15	
R07402	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07403	-501.3	13.8	6.5	0.1	298.15	
R07404	-57.8	12.9	6.5	0.1	298.15	
R07405	37.0	12.9	6.5	0.1	298.15	
R07406	-20.7	6.1	6.5	0.1	298.15	
R07407	68.2	4.7	6.5	0.1	298.15	
R07408	45.2	20.1	6.5	0.1	298.15	
R07409	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07410	67.2	4.7	6.5	0.1	298.15	
R07411	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07412	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07413	-12.2	6.9	6.5	0.1	298.15	
R07414	-21.1	4.5	6.5	0.1	298.15	
R07415	-92.6	9.0	6.5	0.1	298.15	
R07416	-8.4	15.3	6.5	0.1	298.15	
R07417	-30.8	2.2	6.5	0.1	298.15	
R07418	-29.8	2.2	6.5	0.1	298.15	
R07419	-15.6	6.6	6.5	0.1	298.15	
R07420	-43.5	8.4	6.5	0.1	298.15	
R07421	-412.2	6.4	6.5	0.1	298.15	
R07422	-432.9	8.9	6.5	0.1	298.15	
R07423	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07426	-9.8	4.3	6.5	0.1	298.15	
R07427	0.0	0.0	6.5	0.1	298.15	
R07428	9.2	3.0	6.5	0.1	298.15	
R07429	-17.7	15.1	6.5	0.1	298.15	
R07430	-401.3	6.1	6.5	0.1	298.15	
R07431	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07432	19.5	18.6	6.5	0.1	298.15	
R07433	-1.7	18.0	6.5	0.1	298.15	
R07436	-203.1	3.6	6.5	0.1	298.15	
R07437	-27.0	2.0	6.5	0.1	298.15	
R07440	-445.2	7.0	6.5	0.1	298.15	
R07441	-34.2	13.4	6.5	0.1	298.15	
R07442	-33.2	13.4	6.5	0.1	298.15	
R07443	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07444	-52.1	2.8	6.5	0.1	298.15	
R07445	-401.2	6.1	6.5	0.1	298.15	
R07446	-52.1	2.8	6.5	0.1	298.15	
R07447	-17.7	15.1	6.5	0.1	298.15	
R07448	-339.0	6.1	6.5	0.1	298.15	
R07449	-52.1	2.8	6.5	0.1	298.15	
R07450	-350.0	6.4	6.5	0.1	298.15	
R07451	-52.1	2.8	6.5	0.1	298.15	
R07452	-401.2	6.1	6.5	0.1	298.15	
R07453	-401.2	6.1	6.5	0.1	298.15	
R07454	-401.2	6.1	6.5	0.1	298.15	
R07455	-402.1	6.9	6.5	0.1	298.15	
R07456	1248.7	8.2	6.5	0.1	298.15	
R07457	-402.1	6.9	6.5	0.1	298.15	
R07458	-402.1	6.9	6.5	0.1	298.15	
R07459	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07460	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07461	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07462	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07463	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07464	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07465	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07466	52.1	2.8	6.5	0.1	298.15	
R07467	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07468	-52.1	2.8	6.5	0.1	298.15	
R07469	52.1	2.8	6.5	0.1	298.15	
R07470	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07471	-126.6	7.8	6.5	0.1	298.15	
R07472	52.1	2.8	6.5	0.1	298.15	
R07473	52.1	2.8	6.5	0.1	298.15	
R07474	-350.0	6.4	6.5	0.1	298.15	
R07475	-71.2	7.0	6.5	0.1	298.15	
R07476	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07477	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07478	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07479	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07481	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07482	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07483	-17.7	15.1	6.5	0.1	298.15	
R07484	6.8	13.4	6.5	0.1	298.15	
R07485	-76.6	2.0	6.5	0.1	298.15	
R07486	-44.6	15.1	6.5	0.1	298.15	
R07487	44.6	15.1	6.5	0.1	298.15	
R07488	-63.2	3.5	6.5	0.1	298.15	
R07489	4.8	2.5	6.5	0.1	298.15	
R07490	-76.6	2.0	6.5	0.1	298.15	
R07491	-44.6	15.1	6.5	0.1	298.15	
R07492	44.6	15.1	6.5	0.1	298.15	
R07493	-64.7	2.5	6.5	0.1	298.15	
R07494	-13.9	7.8	6.5	0.1	298.15	
R07495	-10.2	3.1	6.5	0.1	298.15	
R07496	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07497	6.8	13.4	6.5	0.1	298.15	
R07498	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07499	-63.2	3.5	6.5	0.1	298.15	
R07500	-94.3	8.2	6.5	0.1	298.15	
R07501	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07502	-70.1	10.9	6.5	0.1	298.15	
R07503	-70.1	10.9	6.5	0.1	298.15	
R07504	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07505	17.7	15.1	6.5	0.1	298.15	
R07506	67.1	2.8	6.5	0.1	298.15	
R07507	-63.2	3.5	6.5	0.1	298.15	
R07508	76.2	3.1	6.5	0.1	298.15	
R07509	-1337.8	18.4	6.5	0.1	298.15	
R07510	9.7	5.0	6.5	0.1	298.15	
R07511	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07512	0.0	0.0	6.5	0.1	298.15	
R07513	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07514	-422.7	9.2	6.5	0.1	298.15	
R07515	-42.0	4.4	6.5	0.1	298.15	
R07516	-3.2	3.7	6.5	0.1	298.15	
R07517	4.8	2.5	6.5	0.1	298.15	
R07518	4.8	2.5	6.5	0.1	298.15	
R07519	-3.2	3.7	6.5	0.1	298.15	
R07520	4.8	2.5	6.5	0.1	298.15	
R07521	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07522	-3.2	3.7	6.5	0.1	298.15	
R07523	4.8	2.5	6.5	0.1	298.15	
R07524	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07525	-376.7	6.3	6.5	0.1	298.15	
R07526	-376.7	6.3	6.5	0.1	298.15	
R07527	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07528	-3.2	3.7	6.5	0.1	298.15	
R07529	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07530	-170.3	2.2	6.5	0.1	298.15	
R07531	-170.3	2.2	6.5	0.1	298.15	
R07532	-3.2	3.7	6.5	0.1	298.15	
R07533	136.7	8.3	6.5	0.1	298.15	
R07534	4.8	2.5	6.5	0.1	298.15	
R07535	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07536	-3.2	3.7	6.5	0.1	298.15	
R07537	-376.7	6.3	6.5	0.1	298.15	
R07538	-376.7	6.3	6.5	0.1	298.15	
R07539	-3.2	3.7	6.5	0.1	298.15	
R07540	-0.9	3.3	6.5	0.1	298.15	
R07541	-12.2	16.8	6.5	0.1	298.15	
R07542	-13.1	16.5	6.5	0.1	298.15	
R07543	-3.2	3.7	6.5	0.1	298.15	
R07544	-283.0	8.3	6.5	0.1	298.15	
R07545	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07546	-283.0	8.3	6.5	0.1	298.15	
R07547	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07548	-491.2	4.4	6.5	0.1	298.15	
R07549	-222.4	3.4	6.5	0.1	298.15	
R07550	-170.3	2.2	6.5	0.1	298.15	
R07551	52.1	2.8	6.5	0.1	298.15	
R07552	-320.9	3.5	6.5	0.1	298.15	
R07553	132.1	8.3	6.5	0.1	298.15	
R07554	-170.3	2.2	6.5	0.1	298.15	
R07555	-453.7	5.0	6.5	0.1	298.15	
R07556	-170.3	2.2	6.5	0.1	298.15	
R07557	-222.4	3.4	6.5	0.1	298.15	
R07558	-411.3	6.4	6.5	0.1	298.15	
R07559	-411.3	6.4	6.5	0.1	298.15	
R07560	-24.4	33.6	6.5	0.1	298.15	
R07561	-170.3	2.2	6.5	0.1	298.15	
R07562	-170.3	2.2	6.5	0.1	298.15	
R07563	-222.4	3.4	6.5	0.1	298.15	
R07564	-222.4	3.4	6.5	0.1	298.15	
R07565	-222.4	3.4	6.5	0.1	298.15	
R07566	-222.4	3.4	6.5	0.1	298.15	
R07567	-222.4	3.4	6.5	0.1	298.15	
R07568	-170.3	2.2	6.5	0.1	298.15	
R07569	-170.3	2.2	6.5	0.1	298.15	
R07570	-170.3	2.2	6.5	0.1	298.15	
R07571	-222.4	3.4	6.5	0.1	298.15	
R07572	-170.3	2.2	6.5	0.1	298.15	
R07573	-222.4	3.4	6.5	0.1	298.15	
R07574	-19.6	8.6	6.5	0.1	298.15	
R07575	-0.5	5.3	6.5	0.1	298.15	
R07576	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07577	52.1	2.8	6.5	0.1	298.15	
R07578	142.4	7.2	6.5	0.1	298.15	
R07579	-170.3	2.2	6.5	0.1	298.15	
R07580	142.4	7.2	6.5	0.1	298.15	
R07581	142.4	7.2	6.5	0.1	298.15	
R07582	-17.2	2.6	6.5	0.1	298.15	
R07583	1.6	2.7	6.5	0.1	298.15	
R07584	1.6	2.7	6.5	0.1	298.15	
R07597	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07598	-97.4	9.9	6.5	0.1	298.15	
R07599	-27.0	6.6	6.5	0.1	298.15	
R07600	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07601	-26.3	8.6	6.5	0.1	298.15	
R07602	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07603	-27.0	6.6	6.5	0.1	298.15	
R07604	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07605	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07606	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07607	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07608	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07612	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07613	-49.1	9.9	6.5	0.1	298.15	
R07618	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07626	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07627	25.2	5.7	6.5	0.1	298.15	
R07629	-28.0	9.6	6.5	0.1	298.15	
R07630	-248.1	33.4	6.5	0.1	298.15	
R07631	-26.3	6.9	6.5	0.1	298.15	
R07632	-26.3	6.9	6.5	0.1	298.15	
R07633	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07634	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07635	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07636	2.0	28.8	6.5	0.1	298.15	
R07638	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07639	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07641	10.4	4.9	6.5	0.1	298.15	
R07642	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07643	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07644	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07646	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07647	-204.3	19.2	6.5	0.1	298.15	
R07648	-273.0	21.6	6.5	0.1	298.15	
R07649	-255.6	20.3	6.5	0.1	298.15	
R07650	-24.8	8.0	6.5	0.1	298.15	
R07651	-2.1	8.2	6.5	0.1	298.15	
R07652	-92.7	9.6	6.5	0.1	298.15	
R07653	14.5	7.5	6.5	0.1	298.15	
R07654	-448.4	2.0	6.5	0.1	298.15	
R07655	-278.0	4.4	6.5	0.1	298.15	
R07656	1006.1	10.1	6.5	0.1	298.15	
R07657	-297.2	14.6	6.5	0.1	298.15	
R07658	-4.2	12.4	6.5	0.1	298.15	
R07659	25.9	4.7	6.5	0.1	298.15	
R07660	7.7	10.7	6.5	0.1	298.15	
R07661	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07662	-27.8	10.5	6.5	0.1	298.15	
R07663	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07664	-1.0	6.0	6.5	0.1	298.15	
R07665	-391.2	8.4	6.5	0.1	298.15	
R07666	-23.4	6.1	6.5	0.1	298.15	
R07667	-24.4	6.1	6.5	0.1	298.15	
R07668	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07669	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07670	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07671	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07672	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07673	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07674	-22.5	2.7	6.5	0.1	298.15	
R07675	-3.3	3.8	6.5	0.1	298.15	
R07676	17.0	3.8	6.5	0.1	298.15	
R07677	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07678	1.9	9.6	6.5	0.1	298.15	
R07679	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07680	-18.4	4.4	6.5	0.1	298.15	
R07682	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07683	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07684	-297.3	14.6	6.5	0.1	298.15	
R07685	-82.4	5.4	6.5	0.1	298.15	
R07686	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07687	-334.9	16.1	6.5	0.1	298.15	
R07688	-87.8	15.9	6.5	0.1	298.15	
R07689	-16.4	16.0	6.5	0.1	298.15	
R07690	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07691	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07692	-82.6	5.4	6.5	0.1	298.15	
R07693	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07694	80.3	3.5	6.5	0.1	298.15	
R07695	-334.4	12.0	6.5	0.1	298.15	
R07696	169.0	4.3	6.5	0.1	298.15	
R07697	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07698	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07699	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07700	-407.6	8.1	6.5	0.1	298.15	
R07701	-296.0	14.6	6.5	0.1	298.15	
R07702	-351.5	16.4	6.5	0.1	298.15	
R07703	-14.2	13.8	6.5	0.1	298.15	
R07704	-354.1	12.5	6.5	0.1	298.15	
R07705	-68.6	12.4	6.5	0.1	298.15	
R07706	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07707	-44.3	32.6	6.5	0.1	298.15	
R07708	-62.0	8.7	6.5	0.1	298.15	
R07709	-444.2	7.0	6.5	0.1	298.15	
R07710	-445.2	7.0	6.5	0.1	298.15	
R07711	-445.2	7.0	6.5	0.1	298.15	
R07712	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07713	11.2	4.1	6.5	0.1	298.15	
R07714	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07715	-412.3	6.4	6.5	0.1	298.15	
R07716	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07717	79.3	3.5	6.5	0.1	298.15	
R07718	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07719	-2.9	4.7	6.5	0.1	298.15	
R07720	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07721	-2.9	4.7	6.5	0.1	298.15	
R07722	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07723	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07724	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07725	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07726	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07727	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07728	-93.8	32.9	6.5	0.1	298.15	
R07729	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07730	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07731	-2.9	4.7	6.5	0.1	298.15	
R07732	433.1	4.1	6.5	0.1	298.15	
R07733	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07734	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07735	-42.5	7.8	6.5	0.1	298.15	
R07736	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07737	52.3	2.8	6.5	0.1	298.15	
R07738	79.5	32.6	6.5	0.1	298.15	
R07739	90.7	32.7	6.5	0.1	298.15	
R07740	-61.9	5.3	6.5	0.1	298.15	
R07741	-2.9	4.7	6.5	0.1	298.15	
R07742	433.1	4.1	6.5	0.1	298.15	
R07743	339.4	4.4	6.5	0.1	298.15	
R07744	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07745	-473.2	7.2	6.5	0.1	298.15	
R07746	-445.2	7.0	6.5	0.1	298.15	
R07747	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07748	-93.8	32.9	6.5	0.1	298.15	
R07749	-169.8	14.8	6.5	0.1	298.15	
R07750	80.3	3.5	6.5	0.1	298.15	
R07751	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07752	-93.8	32.9	6.5	0.1	298.15	
R07753	-61.9	5.3	6.5	0.1	298.15	
R07754	-2.9	4.7	6.5	0.1	298.15	
R07755	433.1	4.1	6.5	0.1	298.15	
R07756	339.4	4.4	6.5	0.1	298.15	
R07757	-3.2	4.7	6.5	0.1	298.15	
R07758	14.3	21.5	6.5	0.1	298.15	
R07759	-24.5	2.0	6.5	0.1	298.15	
R07760	0.6	2.9	6.5	0.1	298.15	
R07761	-67.1	2.8	6.5	0.1	298.15	
R07762	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07763	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07764	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07765	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07766	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07767	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07768	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07769	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07770	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07771	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07772	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07773	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07774	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07775	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07776	-445.2	7.0	6.5	0.1	298.15	
R07777	-412.3	6.4	6.5	0.1	298.15	
R07778	-412.3	6.4	6.5	0.1	298.15	
R07779	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07780	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07781	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07782	-14.4	4.4	6.5	0.1	298.15	
R07783	373.2	3.0	6.5	0.1	298.15	
R07784	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07785	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07786	-159.2	1.0	6.5	0.1	298.15	
R07787	-159.2	1.0	6.5	0.1	298.15	
R07788	52.1	2.8	6.5	0.1	298.15	
R07789	-52.1	2.8	6.5	0.1	298.15	
R07790	44.6	15.1	6.5	0.1	298.15	
R07791	-159.2	1.0	6.5	0.1	298.15	
R07792	-159.2	1.0	6.5	0.1	298.15	
R07793	-407.6	8.1	6.5	0.1	298.15	
R07794	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07795	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07796	-5.1	8.4	6.5	0.1	298.15	
R07797	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07798	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07799	-321.3	18.8	6.5	0.1	298.15	
R07800	-134.7	18.5	6.5	0.1	298.15	
R07801	-253.5	10.9	6.5	0.1	298.15	
R07802	-50.3	5.0	6.5	0.1	298.15	
R07803	-221.1	14.5	6.5	0.1	298.15	
R07804	-155.4	25.7	6.5	0.1	298.15	
R07826	-203.2	3.6	6.5	0.1	298.15	
R07827	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07828	-2.8	15.3	6.5	0.1	298.15	
R07829	58.7	17.0	6.5	0.1	298.15	
R07830	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07831	12.2	9.7	6.5	0.1	298.15	
R07832	-4.9	15.3	6.5	0.1	298.15	
R07833	-42.1	16.2	6.5	0.1	298.15	
R07834	-192.4	1.8	6.5	0.1	298.15	
R07835	-13.0	6.7	6.5	0.1	298.15	
R07836	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07837	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07838	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07839	-0.0	0.0	6.5	0.1	298.15	
R07840	-152.0	13.2	6.5	0.1	298.15	
R07841	-170.3	2.2	6.5	0.1	298.15	
R07842	-170.3	2.2	6.5	0.1	298.15	
R07843	-283.0	8.3	6.5	0.1	298.15	
R07844	-641.8	6.9	6.5	0.1	298.15	
R07845	-265.6	6.9	6.5	0.1	298.15	
R07846	-226.9	8.7	6.5	0.1	298.15	
R07847	-226.9	8.7	6.5	0.1	298.15	
R07848	-208.0	16.5	6.5	0.1	298.15	
R07849	-12.2	16.8	6.5	0.1	298.15	
R07850	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07851	-170.3	2.2	6.5	0.1	298.15	
R07852	-188.8	9.2	6.5	0.1	298.15	
R07854	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07855	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07856	-208.0	16.5	6.5	0.1	298.15	
R07857	-12.2	16.8	6.5	0.1	298.15	
R07858	-12.2	16.8	6.5	0.1	298.15	
R07859	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07860	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07861	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07862	-392.6	4.9	6.5	0.1	298.15	
R07863	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07864	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07865	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07866	-67.3	15.5	6.5	0.1	298.15	
R07867	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07868	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07869	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07870	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07871	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07872	-0.0	0.0	6.5	0.1	298.15	
R07873	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07874	-62.5	5.3	6.5	0.1	298.15	
R07875	-61.9	5.3	6.5	0.1	298.15	
R07876	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07877	-9.8	4.3	6.5	0.1	298.15	
R07878	-9.8	4.3	6.5	0.1	298.15	
R07879	-9.8	4.3	6.5	0.1	298.15	
R07880	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07881	-22.2	15.3	6.5	0.1	298.15	
R07882	-7.7	15.1	6.5	0.1	298.15	
R07883	-7.7	15.1	6.5	0.1	298.15	
R07884	3.4	4.9	6.5	0.1	298.15	
R07885	3.3	4.9	6.5	0.1	298.15	
R07886	3.1	4.9	6.5	0.1	298.15	
R07887	-8.5	15.3	6.5	0.1	298.15	
R07888	43.4	6.3	6.5	0.1	298.15	
R07889	0.6	2.9	6.5	0.1	298.15	
R07890	23.5	1.9	6.5	0.1	298.15	
R07891	32.8	2.7	6.5	0.1	298.15	
R07892	43.4	6.3	6.5	0.1	298.15	
R07893	0.6	2.9	6.5	0.1	298.15	
R07894	23.5	1.9	6.5	0.1	298.15	
R07895	32.7	2.7	6.5	0.1	298.15	
R07896	43.4	6.3	6.5	0.1	298.15	
R07897	0.7	2.9	6.5	0.1	298.15	
R07898	23.5	1.9	6.5	0.1	298.15	
R07899	32.7	2.7	6.5	0.1	298.15	
R07900	-216.0	9.7	6.5	0.1	298.15	
R07901	80.3	3.5	6.5	0.1	298.15	
R07902	-22.2	15.3	6.5	0.1	298.15	
R07903	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07904	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07905	80.3	3.5	6.5	0.1	298.15	
R07906	80.3	3.5	6.5	0.1	298.15	
R07907	160.6	7.0	6.5	0.1	298.15	
R07908	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07909	-337.2	4.4	6.5	0.1	298.15	
R07910	-2.3	4.7	6.5	0.1	298.15	
R07911	-62.3	5.3	6.5	0.1	298.15	
R07912	-61.9	5.3	6.5	0.1	298.15	
R07913	-61.6	5.3	6.5	0.1	298.15	
R07914	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07915	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07916	-92.7	9.6	6.5	0.1	298.15	
R07917	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07918	6.3	8.7	6.5	0.1	298.15	
R07919	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07920	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07921	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07922	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07923	-61.9	5.3	6.5	0.1	298.15	
R07924	-86.7	9.5	6.5	0.1	298.15	
R07925	-173.3	18.9	6.5	0.1	298.15	
R07926	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07927	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07928	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07929	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07930	nan	nan	6.5	0.1	298.15	uncertainty is too high
R07931	-7.7	15.1	6.5	0.1	298.15	
R07932	-12.4	4.7	6.5	0.1	298.15	
