!!SBtab DocumentName=' TableType='Reaction' TableName=' Document=' Unit=' SBtabVersion='1.0' Date='2018-10-17' pH='6.0' ionic_strength='0.1' pMg='14.0'
!Identifiers:kegg.reaction	!dG'0 (kJ/mol):Mean	!dG'0 (kJ/mol):Std	!pH	!ionic strength (M)	!temperature (K)	!Comment
R08426	156.9	23.0	6.0	0.1	298.15	
R08427	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08428	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08429	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08430	-0.4	15.1	6.0	0.1	298.15	
R08431	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08432	-0.4	15.1	6.0	0.1	298.15	
R08433	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08434	4.8	1.1	6.0	0.1	298.15	
R08435	-371.5	9.4	6.0	0.1	298.15	
R08436	183.3	6.9	6.0	0.1	298.15	
R08437	74.6	3.5	6.0	0.1	298.15	
R08438	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08439	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08440	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08441	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08442	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08443	479.1	18.5	6.0	0.1	298.15	
R08444	20.7	11.1	6.0	0.1	298.15	
R08445	-4.9	21.0	6.0	0.1	298.15	
R08446	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08447	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08448	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08449	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08450	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08451	-10.2	10.6	6.0	0.1	298.15	
R08452	-106.0	6.9	6.0	0.1	298.15	
R08453	-86.1	2.8	6.0	0.1	298.15	
R08454	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08455	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08456	-128.5	5.0	6.0	0.1	298.15	
R08457	51.3	17.6	6.0	0.1	298.15	
R08458	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08459	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08460	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08461	5.2	4.7	6.0	0.1	298.15	
R08462	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08463	238.5	8.2	6.0	0.1	298.15	
R08464	32.2	1.6	6.0	0.1	298.15	
R08465	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08466	32.2	1.6	6.0	0.1	298.15	
R08467	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08468	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08469	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08470	-107.8	15.6	6.0	0.1	298.15	
R08471	374.6	12.1	6.0	0.1	298.15	
R08472	317.4	8.8	6.0	0.1	298.15	
R08473	62.4	10.4	6.0	0.1	298.15	
R08474	222.1	10.4	6.0	0.1	298.15	
R08475	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08476	-257.1	9.9	6.0	0.1	298.15	
R08477	147.1	24.2	6.0	0.1	298.15	
R08478	1144.7	29.0	6.0	0.1	298.15	
R08479	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08480	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08481	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08482	22.1	9.2	6.0	0.1	298.15	
R08483	119.9	18.5	6.0	0.1	298.15	
R08484	38.7	20.6	6.0	0.1	298.15	
R08485	-145.7	19.2	6.0	0.1	298.15	
R08486	-47.3	8.5	6.0	0.1	298.15	
R08487	-12.6	42.8	6.0	0.1	298.15	
R08488	-260.2	3.8	6.0	0.1	298.15	
R08489	203.2	3.6	6.0	0.1	298.15	
R08490	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08491	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08492	-27.3	2.0	6.0	0.1	298.15	
R08494	-27.3	2.0	6.0	0.1	298.15	
R08495	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08496	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08497	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08498	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08499	59.9	4.1	6.0	0.1	298.15	
R08500	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08501	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08502	-50.8	14.3	6.0	0.1	298.15	
R08503	-2.5	1.0	6.0	0.1	298.15	
R08505	-402.1	6.1	6.0	0.1	298.15	
R08506	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08507	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08508	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08509	463.6	17.1	6.0	0.1	298.15	
R08510	-30.7	4.7	6.0	0.1	298.15	
R08511	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08512	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08513	66.0	21.2	6.0	0.1	298.15	
R08514	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08515	-1.2	2.6	6.0	0.1	298.15	
R08516	-2.4	4.1	6.0	0.1	298.15	
R08517	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08518	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08519	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08520	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08521	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08522	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08523	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08524	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08525	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08527	-360.3	16.7	6.0	0.1	298.15	
R08528	-70.2	7.0	6.0	0.1	298.15	
R08529	-29.6	4.9	6.0	0.1	298.15	
R08530	5.2	4.4	6.0	0.1	298.15	
R08531	5.2	4.4	6.0	0.1	298.15	
R08532	5.2	4.4	6.0	0.1	298.15	
R08533	-58.2	14.7	6.0	0.1	298.15	
R08534	-2.6	5.3	6.0	0.1	298.15	
R08535	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08536	19.9	2.3	6.0	0.1	298.15	
R08537	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08538	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08539	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08540	-265.0	24.0	6.0	0.1	298.15	
R08541	-313.5	37.7	6.0	0.1	298.15	
R08542	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08543	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08544	-12.1	4.8	6.0	0.1	298.15	
R08545	-333.3	23.0	6.0	0.1	298.15	
R08546	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08547	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08548	-12.8	2.6	6.0	0.1	298.15	
R08549	-26.9	7.7	6.0	0.1	298.15	
R08550	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08551	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08553	14.3	9.4	6.0	0.1	298.15	
R08555	-6.4	7.8	6.0	0.1	298.15	
R08557	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08558	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08559	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08560	0.0	0.0	6.0	0.1	298.15	
R08561	-27.3	2.0	6.0	0.1	298.15	
R08562	-27.3	2.0	6.0	0.1	298.15	
R08563	-27.3	2.0	6.0	0.1	298.15	
R08564	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08566	-1.9	20.8	6.0	0.1	298.15	
R08567	-2.7	19.9	6.0	0.1	298.15	
R08568	-18.1	7.7	6.0	0.1	298.15	
R08569	-38.9	10.2	6.0	0.1	298.15	
R08570	18.3	5.8	6.0	0.1	298.15	
R08571	-56.0	6.6	6.0	0.1	298.15	
R08572	-2.1	1.4	6.0	0.1	298.15	
R08573	27.0	3.6	6.0	0.1	298.15	
R08574	-0.5	20.1	6.0	0.1	298.15	
R08575	-0.4	2.8	6.0	0.1	298.15	
R08576	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08577	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08578	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08579	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08583	-27.0	12.5	6.0	0.1	298.15	
R08584	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08585	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08586	560.4	14.1	6.0	0.1	298.15	
R08587	-13.2	6.1	6.0	0.1	298.15	
R08588	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08589	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08590	-26.4	1.9	6.0	0.1	298.15	
R08591	0.2	0.0	6.0	0.1	298.15	
R08593	-0.0	0.0	6.0	0.1	298.15	
R08594	265.7	4.2	6.0	0.1	298.15	
R08595	223.2	13.8	6.0	0.1	298.15	
R08596	1207.5	18.9	6.0	0.1	298.15	
R08597	0.0	0.0	6.0	0.1	298.15	
R08598	46.6	2.8	6.0	0.1	298.15	
R08600	-32.3	7.6	6.0	0.1	298.15	
R08601	-25.0	7.2	6.0	0.1	298.15	
R08602	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08603	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08604	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08605	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08606	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08607	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08608	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08609	-302.9	9.2	6.0	0.1	298.15	
R08610	-489.0	9.5	6.0	0.1	298.15	
R08611	-543.4	9.3	6.0	0.1	298.15	
R08613	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08615	-23.2	4.9	6.0	0.1	298.15	
R08616	8.4	13.3	6.0	0.1	298.15	
R08617	-119.0	8.9	6.0	0.1	298.15	
R08618	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08619	-19.9	2.6	6.0	0.1	298.15	
R08620	6.4	1.3	6.0	0.1	298.15	
R08621	-56.2	6.1	6.0	0.1	298.15	
R08622	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08623	-20.0	2.6	6.0	0.1	298.15	
R08624	6.4	1.3	6.0	0.1	298.15	
R08625	-56.1	6.1	6.0	0.1	298.15	
R08626	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08627	-20.1	2.6	6.0	0.1	298.15	
R08628	6.4	1.3	6.0	0.1	298.15	
R08629	-56.1	6.1	6.0	0.1	298.15	
R08630	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08631	-20.0	2.6	6.0	0.1	298.15	
R08632	36.0	10.0	6.0	0.1	298.15	
R08633	37.8	10.3	6.0	0.1	298.15	
R08634	6.3	1.3	6.0	0.1	298.15	
R08635	23.9	8.6	6.0	0.1	298.15	
R08636	-56.0	6.1	6.0	0.1	298.15	
R08637	-34.0	8.0	6.0	0.1	298.15	
R08638	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08639	-7.5	1.5	6.0	0.1	298.15	
R08640	-20.1	2.6	6.0	0.1	298.15	
R08641	6.5	1.3	6.0	0.1	298.15	
R08642	-56.1	6.1	6.0	0.1	298.15	
R08643	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08644	-20.1	2.6	6.0	0.1	298.15	
R08645	6.4	1.3	6.0	0.1	298.15	
R08646	-56.0	6.1	6.0	0.1	298.15	
R08647	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08648	-27.6	9.7	6.0	0.1	298.15	
R08650	-261.8	11.7	6.0	0.1	298.15	
R08651	27.3	2.9	6.0	0.1	298.15	
R08652	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08653	-444.7	11.8	6.0	0.1	298.15	
R08654	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08655	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08656	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08657	-57.6	6.1	6.0	0.1	298.15	
R08658	-19.6	4.6	6.0	0.1	298.15	
R08659	-444.7	11.8	6.0	0.1	298.15	
R08660	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08661	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08662	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08663	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08664	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08665	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08666	-444.7	11.8	6.0	0.1	298.15	
R08667	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08668	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08669	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08670	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08671	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08672	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08673	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08674	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08675	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08676	-7.6	3.0	6.0	0.1	298.15	
R08677	30.7	14.3	6.0	0.1	298.15	
R08678	-369.5	15.5	6.0	0.1	298.15	
R08680	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08681	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08682	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08683	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08684	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08685	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08686	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08687	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08688	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08689	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08690	67.9	7.8	6.0	0.1	298.15	
R08691	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08693	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08695	-20.6	7.0	6.0	0.1	298.15	
R08696	-22.1	5.5	6.0	0.1	298.15	
R08697	-22.2	4.8	6.0	0.1	298.15	
R08698	-25.1	3.4	6.0	0.1	298.15	
R08699	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08700	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08701	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08702	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08704	0.0	0.0	6.0	0.1	298.15	
R08705	-13.1	3.1	6.0	0.1	298.15	
R08706	0.0	0.0	6.0	0.1	298.15	
R08707	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08708	0.0	0.0	6.0	0.1	298.15	
R08709	-12.1	3.0	6.0	0.1	298.15	
R08710	-13.1	3.1	6.0	0.1	298.15	
R08711	-13.1	3.1	6.0	0.1	298.15	
R08712	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08713	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08714	2.5	3.8	6.0	0.1	298.15	
R08716	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08721	12.1	3.0	6.0	0.1	298.15	
R08723	12.1	3.0	6.0	0.1	298.15	
R08724	12.1	3.0	6.0	0.1	298.15	
R08725	-941.7	12.5	6.0	0.1	298.15	
R08726	-941.7	12.5	6.0	0.1	298.15	
R08727	-415.2	6.4	6.0	0.1	298.15	
R08728	12.1	3.0	6.0	0.1	298.15	
R08733	-8.7	15.3	6.0	0.1	298.15	
R08734	0.0	0.0	6.0	0.1	298.15	
R08735	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08738	-8.7	15.3	6.0	0.1	298.15	
R08739	0.0	0.0	6.0	0.1	298.15	
R08740	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08743	8.3	15.3	6.0	0.1	298.15	
R08744	-17.7	15.2	6.0	0.1	298.15	
R08745	-22.9	14.7	6.0	0.1	298.15	
R08746	0.0	0.0	6.0	0.1	298.15	
R08747	-70.2	7.0	6.0	0.1	298.15	
R08748	-70.2	7.0	6.0	0.1	298.15	
R08749	-70.2	7.0	6.0	0.1	298.15	
R08750	-70.2	7.0	6.0	0.1	298.15	
R08751	-70.2	7.0	6.0	0.1	298.15	
R08752	-70.2	7.0	6.0	0.1	298.15	
R08753	-70.2	7.0	6.0	0.1	298.15	
R08754	-66.1	3.5	6.0	0.1	298.15	
R08755	-66.1	3.5	6.0	0.1	298.15	
R08756	-66.1	3.5	6.0	0.1	298.15	
R08757	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08758	-29.6	1.7	6.0	0.1	298.15	
R08759	-29.6	1.7	6.0	0.1	298.15	
R08760	-498.1	6.2	6.0	0.1	298.15	
R08761	-498.1	6.2	6.0	0.1	298.15	
R08762	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08763	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08764	-463.8	9.4	6.0	0.1	298.15	
R08765	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08766	0.7	2.9	6.0	0.1	298.15	
R08767	-6.9	3.9	6.0	0.1	298.15	
R08768	-448.1	7.0	6.0	0.1	298.15	
R08769	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08770	-219.5	6.8	6.0	0.1	298.15	
R08771	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08772	-16.7	6.5	6.0	0.1	298.15	
R08773	-373.1	11.8	6.0	0.1	298.15	
R08774	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08775	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08776	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08777	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08778	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08779	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08780	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08781	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08782	-96.1	8.2	6.0	0.1	298.15	
R08783	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08784	-170.3	2.2	6.0	0.1	298.15	
R08785	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08786	-619.3	34.3	6.0	0.1	298.15	
R08787	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08788	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08789	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08790	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08791	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08792	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08794	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08795	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08796	-5.0	32.8	6.0	0.1	298.15	
R08797	-5.0	32.8	6.0	0.1	298.15	
R08798	20.7	5.6	6.0	0.1	298.15	
R08799	20.7	5.6	6.0	0.1	298.15	
R08800	20.7	5.6	6.0	0.1	298.15	
R08801	-203.2	3.6	6.0	0.1	298.15	
R08802	-203.2	3.6	6.0	0.1	298.15	
R08803	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08804	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08805	8.9	6.7	6.0	0.1	298.15	
R08806	8.9	6.7	6.0	0.1	298.15	
R08807	-15.3	30.5	6.0	0.1	298.15	
R08808	-15.3	30.5	6.0	0.1	298.15	
R08809	-15.3	30.5	6.0	0.1	298.15	
R08810	-15.3	30.5	6.0	0.1	298.15	
R08811	-128.5	5.0	6.0	0.1	298.15	
R08812	-128.5	5.0	6.0	0.1	298.15	
R08813	-61.1	5.3	6.0	0.1	298.15	
R08814	-61.1	5.3	6.0	0.1	298.15	
R08815	-448.1	7.0	6.0	0.1	298.15	
R08816	-60.9	5.3	6.0	0.1	298.15	
R08817	-11.7	4.7	6.0	0.1	298.15	
R08818	43.0	14.0	6.0	0.1	298.15	
R08819	-0.7	2.5	6.0	0.1	298.15	
R08820	43.0	14.0	6.0	0.1	298.15	
R08821	43.2	14.0	6.0	0.1	298.15	
R08822	-61.1	5.3	6.0	0.1	298.15	
R08823	-8.1	2.9	6.0	0.1	298.15	
R08824	-11.8	4.7	6.0	0.1	298.15	
R08825	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08827	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08828	-381.6	24.0	6.0	0.1	298.15	
R08829	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08830	-61.1	5.3	6.0	0.1	298.15	
R08831	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08832	-381.6	24.0	6.0	0.1	298.15	
R08833	-38.7	18.0	6.0	0.1	298.15	
R08834	43.8	14.0	6.0	0.1	298.15	
R08835	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08836	-246.9	10.4	6.0	0.1	298.15	
R08837	-155.8	17.2	6.0	0.1	298.15	
R08838	-448.1	7.0	6.0	0.1	298.15	
R08839	-2.6	5.3	6.0	0.1	298.15	
R08840	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08841	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08842	0.0	0.0	6.0	0.1	298.15	
R08843	-46.4	2.8	6.0	0.1	298.15	
R08844	3.1	2.7	6.0	0.1	298.15	
R08845	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08846	-58.5	3.4	6.0	0.1	298.15	
R08847	-159.2	1.0	6.0	0.1	298.15	
R08848	-22.1	14.6	6.0	0.1	298.15	
R08849	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08850	-0.0	4.8	6.0	0.1	298.15	
R08851	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08852	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08853	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08854	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08855	-20.9	4.7	6.0	0.1	298.15	
R08856	5.9	10.9	6.0	0.1	298.15	
R08857	-11.9	9.5	6.0	0.1	298.15	
R08858	-5.5	8.0	6.0	0.1	298.15	
R08859	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08860	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08861	-31.4	14.1	6.0	0.1	298.15	
R08862	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08863	-15.4	5.4	6.0	0.1	298.15	
R08864	-76.7	0.7	6.0	0.1	298.15	
R08865	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08866	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08867	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08868	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08869	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08870	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08871	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08872	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08873	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08874	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08875	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08876	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08877	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08878	37.6	4.1	6.0	0.1	298.15	
R08879	32.5	3.5	6.0	0.1	298.15	
R08880	22.4	4.3	6.0	0.1	298.15	
R08881	74.1	14.9	6.0	0.1	298.15	
R08882	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08883	660.7	19.8	6.0	0.1	298.15	
R08884	458.5	18.1	6.0	0.1	298.15	
R08885	737.3	19.9	6.0	0.1	298.15	
R08886	737.3	19.9	6.0	0.1	298.15	
R08887	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08888	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08889	-366.2	7.1	6.0	0.1	298.15	
R08890	11.5	6.4	6.0	0.1	298.15	
R08891	10.3	6.4	6.0	0.1	298.15	
R08892	12.1	3.0	6.0	0.1	298.15	
R08893	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08894	-13.2	8.2	6.0	0.1	298.15	
R08895	-9.8	3.5	6.0	0.1	298.15	
R08896	-110.3	8.4	6.0	0.1	298.15	
R08897	-16.4	5.7	6.0	0.1	298.15	
R08898	-16.2	4.7	6.0	0.1	298.15	
R08899	-22.8	2.4	6.0	0.1	298.15	
R08900	-14.1	8.2	6.0	0.1	298.15	
R08901	-11.3	3.5	6.0	0.1	298.15	
R08902	-110.3	8.4	6.0	0.1	298.15	
R08903	-18.8	5.7	6.0	0.1	298.15	
R08904	0.0	0.0	6.0	0.1	298.15	
R08905	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08906	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08907	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08908	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08909	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08910	-24.6	5.1	6.0	0.1	298.15	
R08911	0.0	0.0	6.0	0.1	298.15	
R08912	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08913	-440.1	8.4	6.0	0.1	298.15	
R08914	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08915	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08916	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08917	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08918	12.1	3.0	6.0	0.1	298.15	
R08919	12.1	3.0	6.0	0.1	298.15	
R08920	-399.0	9.4	6.0	0.1	298.15	
R08921	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08922	-448.1	7.0	6.0	0.1	298.15	
R08923	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08924	-2.6	2.9	6.0	0.1	298.15	
R08925	-371.5	9.9	6.0	0.1	298.15	
R08926	-6.7	5.1	6.0	0.1	298.15	
R08927	46.6	2.8	6.0	0.1	298.15	
R08928	265.7	4.2	6.0	0.1	298.15	
R08929	223.2	13.8	6.0	0.1	298.15	
R08930	170.3	2.2	6.0	0.1	298.15	
R08931	25.8	4.7	6.0	0.1	298.15	
R08932	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08935	25.5	11.5	6.0	0.1	298.15	
R08936	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08937	-3.1	8.5	6.0	0.1	298.15	
R08938	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08939	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08940	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08941	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08942	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08943	-415.2	6.4	6.0	0.1	298.15	
R08944	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08945	12.1	3.0	6.0	0.1	298.15	
R08946	-5.5	3.5	6.0	0.1	298.15	
R08947	9.4	9.1	6.0	0.1	298.15	
R08948	-134.9	14.6	6.0	0.1	298.15	
R08949	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08950	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08951	-71.5	7.8	6.0	0.1	298.15	
R08952	-61.1	7.0	6.0	0.1	298.15	
R08953	nan	nan	6.0	0.1	298.15	uncertainty is too high
R08954	-20.6	15.1	6.0	0.1	298.15	
R08955	-13.1	3.1	6.0	0.1	298.15	
R08956	16.4	3.1	6.0	0.1	298.15	
R08957	-13.1	3.1	6.0	0.1	298.15	
