!!SBtab DocumentName=' TableType='Reaction' TableName=' Document=' Unit=' SBtabVersion='1.0' Date='2018-10-17' pH='7.5' ionic_strength='0.1' pMg='14.0'
!Identifiers:kegg.reaction	!dG'0 (kJ/mol):Mean	!dG'0 (kJ/mol):Std	!pH	!ionic strength (M)	!temperature (K)	!Comment
R08161	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08162	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08163	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08164	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08165	31.7	15.0	7.5	0.1	298.15	
R08166	-129.4	7.7	7.5	0.1	298.15	
R08167	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08168	-436.1	11.8	7.5	0.1	298.15	
R08170	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08171	-28.8	14.7	7.5	0.1	298.15	
R08172	-4.7	15.1	7.5	0.1	298.15	
R08173	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08174	-27.9	15.3	7.5	0.1	298.15	
R08175	-27.9	15.3	7.5	0.1	298.15	
R08176	-27.9	15.3	7.5	0.1	298.15	
R08177	-22.6	22.4	7.5	0.1	298.15	
R08178	-27.9	15.3	7.5	0.1	298.15	
R08179	-27.9	15.3	7.5	0.1	298.15	
R08180	-27.9	15.3	7.5	0.1	298.15	
R08181	-27.9	15.3	7.5	0.1	298.15	
R08182	-27.9	15.3	7.5	0.1	298.15	
R08183	-27.6	25.1	7.5	0.1	298.15	
R08184	-27.9	15.3	7.5	0.1	298.15	
R08185	-27.9	15.3	7.5	0.1	298.15	
R08186	-27.9	15.3	7.5	0.1	298.15	
R08187	-27.9	15.3	7.5	0.1	298.15	
R08188	-27.9	15.3	7.5	0.1	298.15	
R08189	-27.9	15.3	7.5	0.1	298.15	
R08190	-27.9	15.3	7.5	0.1	298.15	
R08191	-27.9	15.3	7.5	0.1	298.15	
R08192	-27.9	15.3	7.5	0.1	298.15	
R08193	7.2	5.7	7.5	0.1	298.15	
R08194	4.5	3.1	7.5	0.1	298.15	
R08195	-2.5	4.3	7.5	0.1	298.15	
R08196	-2.5	4.3	7.5	0.1	298.15	
R08197	1.3	11.4	7.5	0.1	298.15	
R08198	19.7	3.6	7.5	0.1	298.15	
R08199	-23.8	7.7	7.5	0.1	298.15	
R08200	-70.7	5.9	7.5	0.1	298.15	
R08201	-8.3	5.4	7.5	0.1	298.15	
R08203	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08204	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08205	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08206	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08207	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08208	37.6	3.9	7.5	0.1	298.15	
R08209	58.6	6.4	7.5	0.1	298.15	
R08210	63.5	6.4	7.5	0.1	298.15	
R08211	-172.1	8.5	7.5	0.1	298.15	
R08212	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08213	-28.2	6.0	7.5	0.1	298.15	
R08214	3.2	6.2	7.5	0.1	298.15	
R08215	3.2	6.2	7.5	0.1	298.15	
R08217	206.8	13.8	7.5	0.1	298.15	
R08218	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08219	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08220	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08221	-19.1	3.8	7.5	0.1	298.15	
R08222	9.0	3.8	7.5	0.1	298.15	
R08223	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08224	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08225	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08226	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08227	-6.1	5.3	7.5	0.1	298.15	
R08228	-44.0	8.8	7.5	0.1	298.15	
R08229	-14.9	4.8	7.5	0.1	298.15	
R08230	-9.3	6.4	7.5	0.1	298.15	
R08231	-25.8	4.9	7.5	0.1	298.15	
R08232	-14.7	2.4	7.5	0.1	298.15	
R08233	-14.7	2.4	7.5	0.1	298.15	
R08234	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08235	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08236	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08237	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08238	-25.8	4.9	7.5	0.1	298.15	
R08239	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08240	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08241	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08242	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08243	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08244	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08245	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08246	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08247	1.9	1.9	7.5	0.1	298.15	
R08248	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08249	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08250	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08251	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08252	154.8	4.2	7.5	0.1	298.15	
R08253	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08254	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08255	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08256	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08257	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08258	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08259	-66.8	5.6	7.5	0.1	298.15	
R08260	39.4	5.8	7.5	0.1	298.15	
R08261	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08262	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08263	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08264	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08265	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08266	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08267	-439.5	7.0	7.5	0.1	298.15	
R08268	-134.1	15.3	7.5	0.1	298.15	
R08269	-134.1	15.3	7.5	0.1	298.15	
R08270	-439.5	7.0	7.5	0.1	298.15	
R08271	-395.5	6.1	7.5	0.1	298.15	
R08272	-123.2	6.9	7.5	0.1	298.15	
R08273	-27.9	15.3	7.5	0.1	298.15	
R08274	-395.5	6.1	7.5	0.1	298.15	
R08275	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08276	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08277	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08278	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08279	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08280	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08281	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08282	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08283	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08284	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08285	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08286	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08287	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08288	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08289	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08290	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08291	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08292	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08293	-227.9	15.4	7.5	0.1	298.15	
R08294	-439.5	7.0	7.5	0.1	298.15	
R08295	-2.9	6.2	7.5	0.1	298.15	
R08296	-216.9	7.0	7.5	0.1	298.15	
R08297	-227.9	15.4	7.5	0.1	298.15	
R08298	-203.2	3.6	7.5	0.1	298.15	
R08299	2.4	6.5	7.5	0.1	298.15	
R08300	-2.9	6.2	7.5	0.1	298.15	
R08301	-203.2	3.6	7.5	0.1	298.15	
R08302	-465.4	2.0	7.5	0.1	298.15	
R08303	-439.5	7.0	7.5	0.1	298.15	
R08304	-401.9	6.2	7.5	0.1	298.15	
R08305	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08306	20.3	2.0	7.5	0.1	298.15	
R08307	-42.7	2.2	7.5	0.1	298.15	
R08308	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08309	-14.3	6.5	7.5	0.1	298.15	
R08310	-49.3	5.9	7.5	0.1	298.15	
R08311	20.9	8.3	7.5	0.1	298.15	
R08312	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08313	-439.5	7.0	7.5	0.1	298.15	
R08314	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08315	-203.2	3.6	7.5	0.1	298.15	
R08316	-134.1	15.6	7.5	0.1	298.15	
R08317	-203.2	3.6	7.5	0.1	298.15	
R08318	25.6	13.5	7.5	0.1	298.15	
R08319	-92.5	14.5	7.5	0.1	298.15	
R08320	-203.2	3.6	7.5	0.1	298.15	
R08321	63.5	2.8	7.5	0.1	298.15	
R08322	-170.3	2.2	7.5	0.1	298.15	
R08323	-18.1	5.8	7.5	0.1	298.15	
R08324	-5.1	3.3	7.5	0.1	298.15	
R08325	-395.5	6.1	7.5	0.1	298.15	
R08326	-393.4	6.1	7.5	0.1	298.15	
R08327	-395.5	6.1	7.5	0.1	298.15	
R08328	-8.5	6.1	7.5	0.1	298.15	
R08329	-10.5	3.3	7.5	0.1	298.15	
R08330	-49.2	1.6	7.5	0.1	298.15	
R08331	-34.2	5.2	7.5	0.1	298.15	
R08332	-29.4	2.6	7.5	0.1	298.15	
R08333	-352.0	2.4	7.5	0.1	298.15	
R08334	-309.6	1.6	7.5	0.1	298.15	
R08335	-49.2	1.6	7.5	0.1	298.15	
R08336	-10.5	3.3	7.5	0.1	298.15	
R08337	-6.6	2.5	7.5	0.1	298.15	
R08338	-148.7	3.3	7.5	0.1	298.15	
R08339	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08340	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08341	-134.2	15.3	7.5	0.1	298.15	
R08342	-123.2	6.9	7.5	0.1	298.15	
R08343	-134.2	15.3	7.5	0.1	298.15	
R08344	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08345	-123.2	6.9	7.5	0.1	298.15	
R08346	-99.0	16.9	7.5	0.1	298.15	
R08347	-88.1	12.5	7.5	0.1	298.15	
R08348	-94.6	9.0	7.5	0.1	298.15	
R08349	-173.3	8.5	7.5	0.1	298.15	
R08350	-2.0	10.0	7.5	0.1	298.15	
R08351	-2.0	10.0	7.5	0.1	298.15	
R08352	-24.3	10.0	7.5	0.1	298.15	
R08353	-25.1	10.0	7.5	0.1	298.15	
R08354	-25.4	10.0	7.5	0.1	298.15	
R08355	-26.6	10.0	7.5	0.1	298.15	
R08356	95.3	38.2	7.5	0.1	298.15	
R08357	69.8	23.5	7.5	0.1	298.15	
R08358	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08359	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08360	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08361	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08362	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08363	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08364	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08365	7.5	3.6	7.5	0.1	298.15	
R08366	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08367	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08368	14.8	4.8	7.5	0.1	298.15	
R08369	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08370	-180.1	11.0	7.5	0.1	298.15	
R08371	-1873.9	64.3	7.5	0.1	298.15	
R08372	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08373	-292.7	23.8	7.5	0.1	298.15	
R08374	-30.2	6.9	7.5	0.1	298.15	
R08375	10.5	3.3	7.5	0.1	298.15	
R08376	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08377	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08378	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08379	9.5	3.4	7.5	0.1	298.15	
R08380	30.4	22.3	7.5	0.1	298.15	
R08381	-5.6	11.5	7.5	0.1	298.15	
R08382	20.3	2.0	7.5	0.1	298.15	
R08383	21.2	2.0	7.5	0.1	298.15	
R08384	-173.3	8.5	7.5	0.1	298.15	
R08385	-42.7	2.2	7.5	0.1	298.15	
R08386	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08387	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08388	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08389	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08390	-393.4	6.1	7.5	0.1	298.15	
R08391	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08392	-406.6	6.4	7.5	0.1	298.15	
R08393	1758.7	4.2	7.5	0.1	298.15	
R08394	1711.9	4.3	7.5	0.1	298.15	
R08395	-260.3	32.4	7.5	0.1	298.15	
R08396	-27.1	4.8	7.5	0.1	298.15	
R08397	1769.2	5.5	7.5	0.1	298.15	
R08398	1711.9	4.3	7.5	0.1	298.15	
R08399	1722.5	5.1	7.5	0.1	298.15	
R08400	-75.1	7.0	7.5	0.1	298.15	
R08401	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08402	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08403	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08404	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08405	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08406	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08407	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08408	-116.0	11.5	7.5	0.1	298.15	
R08409	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08410	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08411	-159.9	5.3	7.5	0.1	298.15	
R08412	513.0	8.8	7.5	0.1	298.15	
R08413	473.0	10.4	7.5	0.1	298.15	
R08414	21.4	16.6	7.5	0.1	298.15	
R08415	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08416	-275.3	5.4	7.5	0.1	298.15	
R08417	77.2	5.5	7.5	0.1	298.15	
R08418	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08419	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08420	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08421	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08422	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08423	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08424	49.8	1.6	7.5	0.1	298.15	
R08425	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08426	187.1	23.0	7.5	0.1	298.15	
R08427	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08428	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08429	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08430	-0.3	15.1	7.5	0.1	298.15	
R08431	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08432	-0.3	15.1	7.5	0.1	298.15	
R08433	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08434	4.8	1.1	7.5	0.1	298.15	
R08435	-416.7	9.4	7.5	0.1	298.15	
R08436	185.6	6.9	7.5	0.1	298.15	
R08437	91.8	3.5	7.5	0.1	298.15	
R08438	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08439	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08440	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08441	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08442	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08443	504.8	18.5	7.5	0.1	298.15	
R08444	72.1	11.1	7.5	0.1	298.15	
R08445	29.2	21.0	7.5	0.1	298.15	
R08446	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08447	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08448	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08449	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08450	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08451	-10.2	10.6	7.5	0.1	298.15	
R08452	-123.2	6.9	7.5	0.1	298.15	
R08453	-76.7	2.8	7.5	0.1	298.15	
R08454	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08455	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08456	-111.4	5.0	7.5	0.1	298.15	
R08457	44.6	17.6	7.5	0.1	298.15	
R08458	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08459	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08460	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08461	6.5	4.7	7.5	0.1	298.15	
R08462	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08463	245.5	8.2	7.5	0.1	298.15	
R08464	50.7	1.6	7.5	0.1	298.15	
R08465	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08466	50.7	1.6	7.5	0.1	298.15	
R08467	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08468	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08469	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08470	-38.4	15.6	7.5	0.1	298.15	
R08471	444.0	12.1	7.5	0.1	298.15	
R08472	369.6	8.8	7.5	0.1	298.15	
R08473	74.3	10.4	7.5	0.1	298.15	
R08474	304.2	10.4	7.5	0.1	298.15	
R08475	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08476	-222.8	9.9	7.5	0.1	298.15	
R08477	138.1	24.2	7.5	0.1	298.15	
R08478	1135.0	29.0	7.5	0.1	298.15	
R08479	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08480	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08481	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08482	-2.0	9.2	7.5	0.1	298.15	
R08483	137.0	18.5	7.5	0.1	298.15	
R08484	55.1	20.6	7.5	0.1	298.15	
R08485	-168.6	19.2	7.5	0.1	298.15	
R08486	-29.6	8.5	7.5	0.1	298.15	
R08487	-55.3	42.8	7.5	0.1	298.15	
R08488	-277.4	3.8	7.5	0.1	298.15	
R08489	203.3	3.6	7.5	0.1	298.15	
R08490	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08491	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08492	-15.9	2.0	7.5	0.1	298.15	
R08494	-15.9	2.0	7.5	0.1	298.15	
R08495	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08496	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08497	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08498	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08499	42.5	4.1	7.5	0.1	298.15	
R08500	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08501	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08502	-90.0	14.3	7.5	0.1	298.15	
R08503	-2.5	1.0	7.5	0.1	298.15	
R08505	-393.4	6.1	7.5	0.1	298.15	
R08506	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08507	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08508	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08509	472.0	17.1	7.5	0.1	298.15	
R08510	-22.0	4.7	7.5	0.1	298.15	
R08511	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08512	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08513	117.2	21.2	7.5	0.1	298.15	
R08514	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08515	5.2	2.6	7.5	0.1	298.15	
R08516	-2.4	4.1	7.5	0.1	298.15	
R08517	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08518	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08519	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08520	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08521	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08522	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08523	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08524	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08525	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08527	-360.3	16.7	7.5	0.1	298.15	
R08528	-75.1	7.0	7.5	0.1	298.15	
R08529	-34.5	4.9	7.5	0.1	298.15	
R08530	5.2	4.4	7.5	0.1	298.15	
R08531	5.2	4.4	7.5	0.1	298.15	
R08532	5.2	4.4	7.5	0.1	298.15	
R08533	-63.1	14.7	7.5	0.1	298.15	
R08534	1.0	5.3	7.5	0.1	298.15	
R08535	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08536	11.2	2.3	7.5	0.1	298.15	
R08537	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08538	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08539	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08540	-269.9	24.0	7.5	0.1	298.15	
R08541	-318.4	37.7	7.5	0.1	298.15	
R08542	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08543	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08544	-20.7	4.8	7.5	0.1	298.15	
R08545	-338.2	23.0	7.5	0.1	298.15	
R08546	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08547	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08548	-10.5	2.6	7.5	0.1	298.15	
R08549	-27.2	7.7	7.5	0.1	298.15	
R08550	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08551	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08553	34.0	9.4	7.5	0.1	298.15	
R08555	-5.9	7.8	7.5	0.1	298.15	
R08557	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08558	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08559	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08560	0.0	0.0	7.5	0.1	298.15	
R08561	-15.9	2.0	7.5	0.1	298.15	
R08562	-15.9	2.0	7.5	0.1	298.15	
R08563	-15.9	2.0	7.5	0.1	298.15	
R08564	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08566	-10.0	20.8	7.5	0.1	298.15	
R08567	-10.8	19.9	7.5	0.1	298.15	
R08568	-18.4	7.7	7.5	0.1	298.15	
R08569	-47.3	10.2	7.5	0.1	298.15	
R08570	18.3	5.8	7.5	0.1	298.15	
R08571	-81.7	6.6	7.5	0.1	298.15	
R08572	-9.3	1.4	7.5	0.1	298.15	
R08573	18.3	3.6	7.5	0.1	298.15	
R08574	2.5	20.1	7.5	0.1	298.15	
R08575	-0.7	2.8	7.5	0.1	298.15	
R08576	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08577	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08578	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08579	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08583	-27.5	12.5	7.5	0.1	298.15	
R08584	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08585	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08586	637.4	14.1	7.5	0.1	298.15	
R08587	-13.3	6.1	7.5	0.1	298.15	
R08588	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08589	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08590	-17.8	1.9	7.5	0.1	298.15	
R08591	3.6	0.0	7.5	0.1	298.15	
R08593	-0.0	0.0	7.5	0.1	298.15	
R08594	300.7	4.2	7.5	0.1	298.15	
R08595	257.2	13.8	7.5	0.1	298.15	
R08596	1353.1	18.9	7.5	0.1	298.15	
R08597	0.0	0.0	7.5	0.1	298.15	
R08598	67.1	2.8	7.5	0.1	298.15	
R08600	-40.8	7.6	7.5	0.1	298.15	
R08601	-33.3	7.2	7.5	0.1	298.15	
R08602	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08603	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08604	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08605	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08606	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08607	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08608	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08609	-294.2	9.2	7.5	0.1	298.15	
R08610	-488.6	9.5	7.5	0.1	298.15	
R08611	-551.5	9.3	7.5	0.1	298.15	
R08613	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08615	-27.3	4.9	7.5	0.1	298.15	
R08616	8.4	13.3	7.5	0.1	298.15	
R08617	-116.8	8.9	7.5	0.1	298.15	
R08618	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08619	-28.2	2.6	7.5	0.1	298.15	
R08620	6.4	1.3	7.5	0.1	298.15	
R08621	-65.0	6.1	7.5	0.1	298.15	
R08622	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08623	-28.2	2.6	7.5	0.1	298.15	
R08624	6.4	1.3	7.5	0.1	298.15	
R08625	-65.0	6.1	7.5	0.1	298.15	
R08626	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08627	-28.2	2.6	7.5	0.1	298.15	
R08628	6.4	1.3	7.5	0.1	298.15	
R08629	-65.0	6.1	7.5	0.1	298.15	
R08630	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08631	-28.2	2.6	7.5	0.1	298.15	
R08632	35.7	10.0	7.5	0.1	298.15	
R08633	28.9	10.3	7.5	0.1	298.15	
R08634	6.4	1.3	7.5	0.1	298.15	
R08635	23.5	8.6	7.5	0.1	298.15	
R08636	-65.0	6.1	7.5	0.1	298.15	
R08637	-33.7	8.0	7.5	0.1	298.15	
R08638	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08639	-7.4	1.5	7.5	0.1	298.15	
R08640	-28.2	2.6	7.5	0.1	298.15	
R08641	6.4	1.3	7.5	0.1	298.15	
R08642	-65.0	6.1	7.5	0.1	298.15	
R08643	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08644	-28.2	2.6	7.5	0.1	298.15	
R08645	6.4	1.3	7.5	0.1	298.15	
R08646	-65.0	6.1	7.5	0.1	298.15	
R08647	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08648	-19.0	9.7	7.5	0.1	298.15	
R08650	-267.8	11.7	7.5	0.1	298.15	
R08651	18.6	2.9	7.5	0.1	298.15	
R08652	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08653	-436.1	11.8	7.5	0.1	298.15	
R08654	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08655	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08656	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08657	-58.4	6.1	7.5	0.1	298.15	
R08658	-18.2	4.6	7.5	0.1	298.15	
R08659	-436.2	11.8	7.5	0.1	298.15	
R08660	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08661	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08662	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08663	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08664	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08665	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08666	-436.1	11.8	7.5	0.1	298.15	
R08667	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08668	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08669	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08670	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08671	nan	nan	7.5	0.1	298.15	uncertainty is too high
R08672	nan	nan	7.5	0.1	298.15	uncertainty is too high
